EMP_ID,SAL_START_DATE,PAY_CATEGORY,SAL_AMOUNT,SAL_END_DATE
E00535,2016-01-01,연봉,44400000,2016-12-31
E00535,2017-01-01,연봉,50200000,2017-12-31
E00535,2018-01-01,연봉,54900000,2018-12-31
E00535,2019-01-01,연봉,57200000,2019-12-31
E00535,2020-01-01,연봉,63300000,2020-12-31
E00535,2021-01-01,연봉,68300000,2021-12-31
E00535,2022-01-01,연봉,75600000,2022-12-31
E00535,2023-01-01,연봉,75900000,2023-12-31
E00535,2024-01-01,연봉,77600000,2024-11-11
E00536,2025-02-12,연봉,49600000,2025-12-31
E00536,2026-01-01,연봉,50000000,
E00537,2011-09-22,연봉,37700000,2011-12-31
E00537,2012-01-01,연봉,38000000,2012-12-31
E00537,2013-01-01,연봉,41700000,2013-12-31
E00537,2014-01-01,연봉,44000000,2014-12-31
E00537,2015-01-01,연봉,45900000,2015-12-31
E00537,2016-01-01,연봉,51800000,2016-12-31
E00537,2017-01-01,연봉,57500000,2017-12-31
E00537,2018-01-01,연봉,61800000,2018-12-31
E00537,2019-01-01,연봉,67600000,2019-12-31
E00537,2020-01-01,연봉,75200000,2020-12-31
E00537,2021-01-01,연봉,83000000,2021-12-31
E00537,2022-01-01,연봉,87100000,2022-12-31
E00537,2023-01-01,연봉,99100000,2023-12-31
E00537,2024-01-01,연봉,101100000,2024-12-31
E00537,2025-01-01,연봉,105900000,2025-12-31
E00537,2026-01-01,연봉,113100000,
E00538,2016-12-26,연봉,39200000,2016-12-31
E00538,2017-01-01,연봉,39200000,2017-12-31
E00538,2018-01-01,연봉,40400000,2018-12-31
E00538,2019-01-01,연봉,43200000,2019-12-31
E00538,2020-01-01,연봉,45700000,2020-12-31
E00538,2021-01-01,연봉,48500000,2021-12-31
E00538,2022-01-01,연봉,49500000,2022-12-31
E00538,2023-01-01,연봉,49600000,2023-04-17
E00539,2021-06-10,연봉,35600000,2021-12-31
E00539,2022-01-01,연봉,36300000,2022-12-31
E00539,2023-01-01,연봉,38200000,2023-12-31
E00539,2024-01-01,연봉,39400000,2024-12-31
E00539,2025-01-01,연봉,42800000,2025-12-31
E00539,2026-01-01,연봉,46700000,
E00540,2023-05-21,연봉,48500000,2023-11-11
E00541,2013-05-17,연봉,38300000,2013-12-31
E00541,2014-01-01,연봉,38500000,2014-12-31
E00541,2015-01-01,연봉,39700000,2015-12-31
E00541,2016-01-01,연봉,40300000,2016-12-31
E00541,2017-01-01,연봉,41900000,2017-12-31
E00541,2018-01-01,연봉,44300000,2018-12-31
E00541,2019-01-01,연봉,45000000,2019-12-31
E00541,2020-01-01,연봉,46500000,2020-12-31
E00541,2021-01-01,연봉,52400000,2021-12-31
E00541,2022-01-01,연봉,54000000,2022-12-31
E00541,2023-01-01,연봉,57600000,2023-12-31
E00541,2024-01-01,연봉,61200000,2024-12-31
E00541,2025-01-01,연봉,63500000,2025-12-31
E00541,2026-01-01,연봉,67600000,
E00542,2017-03-11,연봉,39800000,2017-12-31
E00542,2018-01-01,연봉,40500000,2018-08-27
E00543,2016-07-08,연봉,51400000,2016-12-31
E00543,2017-01-01,연봉,52500000,2017-01-25
E00544,2013-05-31,연봉,40300000,2013-08-10
E00545,2023-01-25,연봉,42800000,2023-12-31
E00545,2024-01-01,연봉,44900000,2024-12-31
E00545,2025-01-01,연봉,49800000,2025-12-31
E00545,2026-01-01,연봉,54800000,
E00546,2020-02-17,연봉,37900000,2020-12-31
E00546,2021-01-01,연봉,38600000,2021-12-31
E00546,2022-01-01,연봉,41900000,2022-12-31
E00546,2023-01-01,연봉,45400000,2023-12-31
E00546,2024-01-01,연봉,51600000,2024-08-18
E00547,2018-02-21,연봉,43200000,2018-12-31
E00547,2019-01-01,연봉,44100000,2019-12-31
E00547,2020-01-01,연봉,47800000,2020-12-31
E00547,2021-01-01,연봉,52900000,2021-12-31
E00547,2022-01-01,연봉,54300000,2022-12-31
E00547,2023-01-01,연봉,61800000,2023-12-31
E00547,2024-01-01,연봉,63800000,2024-03-31
E00548,2011-09-24,연봉,36900000,2011-12-31
E00548,2012-01-01,연봉,37800000,2012-12-31
E00548,2013-01-01,연봉,40400000,2013-12-31
E00548,2014-01-01,연봉,43500000,2014-12-31
E00548,2015-01-01,연봉,46600000,2015-12-31
E00548,2016-01-01,연봉,49900000,2016-12-31
E00548,2017-01-01,연봉,50900000,2017-12-31
E00548,2018-01-01,연봉,55600000,2018-12-31
E00548,2019-01-01,연봉,62100000,2019-12-31
E00548,2020-01-01,연봉,68000000,2020-12-31
E00548,2021-01-01,연봉,71600000,2021-12-31
E00548,2022-01-01,연봉,75800000,2022-12-31
E00548,2023-01-01,연봉,83600000,2023-12-31
E00548,2024-01-01,연봉,84800000,2024-02-03
E00549,2016-01-02,연봉,50100000,2016-12-31
E00549,2017-01-01,연봉,50200000,2017-01-14
E00550,2019-10-24,연봉,40300000,2019-12-31
E00550,2020-01-01,연봉,40900000,2020-12-31
E00550,2021-01-01,연봉,44100000,2021-12-31
E00550,2022-01-01,연봉,46700000,2022-12-31
E00550,2023-01-01,연봉,51100000,2023-12-31
E00550,2024-01-01,연봉,53700000,2024-12-31
E00550,2025-01-01,연봉,57800000,2025-12-31
E00550,2026-01-01,연봉,64800000,
E00551,2020-04-10,연봉,40400000,2020-12-31
E00551,2021-01-01,연봉,41300000,2021-12-31
E00551,2022-01-01,연봉,43700000,2022-12-31
E00551,2023-01-01,연봉,46100000,2023-12-31
E00551,2024-01-01,연봉,49200000,2024-12-31
E00551,2025-01-01,연봉,51600000,2025-12-31
E00551,2026-01-01,연봉,58400000,
E00552,2015-08-18,연봉,39900000,2015-12-31
E00552,2016-01-01,연봉,40700000,2016-12-31
E00552,2017-01-01,연봉,44200000,2017-12-31
E00552,2018-01-01,연봉,46300000,2018-12-31
E00552,2019-01-01,연봉,46800000,2019-12-31
E00552,2020-01-01,연봉,53500000,2020-12-31
E00552,2021-01-01,연봉,59500000,2021-12-31
E00552,2022-01-01,연봉,65500000,2022-12-31
E00552,2023-01-01,연봉,75000000,2023-12-31
E00552,2024-01-01,연봉,76600000,2024-12-31
E00552,2025-01-01,연봉,82800000,2025-12-31
E00552,2026-01-01,연봉,86500000,
E00553,2023-01-11,연봉,45000000,2023-12-31
E00553,2024-01-01,연봉,48000000,2024-12-31
E00553,2025-01-01,연봉,51300000,2025-12-31
E00553,2026-01-01,연봉,54000000,
E00554,2018-07-02,연봉,41500000,2018-12-31
E00554,2019-01-01,연봉,42300000,2019-12-31
E00554,2020-01-01,연봉,44000000,2020-12-31
E00554,2021-01-01,연봉,45400000,2021-12-31
E00554,2022-01-01,연봉,50700000,2022-12-31
E00554,2023-01-01,연봉,52500000,2023-12-31
E00554,2024-01-01,연봉,55500000,2024-12-31
E00554,2025-01-01,연봉,57600000,2025-12-31
E00554,2026-01-01,연봉,62200000,
E00555,2014-04-05,연봉,43300000,2014-12-31
E00555,2015-01-01,연봉,46700000,2015-12-31
E00555,2016-01-01,연봉,48700000,2016-12-31
E00555,2017-01-01,연봉,54900000,2017-12-31
E00555,2018-01-01,연봉,58600000,2018-12-31
E00555,2019-01-01,연봉,63000000,2019-12-31
E00555,2020-01-01,연봉,67700000,2020-12-31
E00555,2021-01-01,연봉,71900000,2021-12-31
E00555,2022-01-01,연봉,77800000,2022-12-31
E00555,2023-01-01,연봉,88400000,2023-12-31
E00555,2024-01-01,연봉,95000000,2024-12-31
E00555,2025-01-01,연봉,97200000,2025-12-31
E00555,2026-01-01,연봉,108000000,
E00556,2020-03-29,연봉,31000000,2020-12-31
E00556,2021-01-01,연봉,33000000,2021-12-31
E00556,2022-01-01,연봉,35900000,2022-12-31
E00556,2023-01-01,연봉,37200000,2023-09-28
E00557,2017-07-27,연봉,40400000,2017-12-31
E00557,2018-01-01,연봉,41500000,2018-12-31
E00557,2019-01-01,연봉,44800000,2019-12-31
E00557,2020-01-01,연봉,47200000,2020-01-03
E00558,2019-11-04,연봉,51000000,2019-12-31
E00558,2020-01-01,연봉,51700000,2020-12-31
E00558,2021-01-01,연봉,58500000,2021-12-31
E00558,2022-01-01,연봉,59100000,2022-12-31
E00558,2023-01-01,연봉,59600000,2023-10-12
E00559,2025-10-21,연봉,36400000,2025-12-31
E00559,2026-01-01,연봉,36700000,
E00560,2013-02-05,연봉,39400000,2013-12-31
E00560,2014-01-01,연봉,40100000,2014-12-31
E00560,2015-01-01,연봉,42900000,2015-12-31
E00560,2016-01-01,연봉,46400000,2016-12-31
E00560,2017-01-01,연봉,48900000,2017-12-05
E00561,2012-12-05,연봉,37600000,2012-12-31
E00561,2013-01-01,연봉,37900000,2013-12-31
E00561,2014-01-01,연봉,38700000,2014-12-31
E00561,2015-01-01,연봉,41800000,2015-12-31
E00561,2016-01-01,연봉,43500000,2016-12-31
E00561,2017-01-01,연봉,48100000,2017-12-31
E00561,2018-01-01,연봉,53500000,2018-12-31
E00561,2019-01-01,연봉,59900000,2019-12-31
E00561,2020-01-01,연봉,66000000,2020-12-31
E00561,2021-01-01,연봉,68400000,2021-12-31
E00561,2022-01-01,연봉,71400000,2022-04-07
E00562,2011-11-26,연봉,42000000,2011-12-31
E00562,2012-01-01,연봉,42300000,2012-12-31
E00562,2013-01-01,연봉,44300000,2013-12-31
E00562,2014-01-01,연봉,46900000,2014-12-31
E00562,2015-01-01,연봉,51200000,2015-12-31
E00562,2016-01-01,연봉,51700000,2016-12-31
E00562,2017-01-01,연봉,58800000,2017-12-31
E00562,2018-01-01,연봉,62300000,2018-12-31
E00562,2019-01-01,연봉,64700000,2019-12-31
E00562,2020-01-01,연봉,67600000,2020-12-31
E00562,2021-01-01,연봉,74600000,2021-12-31
E00562,2022-01-01,연봉,76300000,2022-12-31
E00562,2023-01-01,연봉,85500000,2023-06-24
E00563,2013-09-15,연봉,34800000,2013-12-31
E00563,2014-01-01,연봉,35700000,2014-12-31
E00563,2015-01-01,연봉,37500000,2015-12-31
E00563,2016-01-01,연봉,39400000,2016-12-24
E00564,2019-08-23,연봉,43200000,2019-12-31
E00564,2020-01-01,연봉,44500000,2020-12-31
E00564,2021-01-01,연봉,47600000,2021-07-12
E00565,2011-12-30,연봉,45800000,2011-12-31
E00565,2012-01-01,연봉,45800000,2012-12-31
E00565,2013-01-01,연봉,49900000,2013-12-31
E00565,2014-01-01,연봉,52400000,2014-12-31
E00565,2015-01-01,연봉,53300000,2015-12-31
E00565,2016-01-01,연봉,54400000,2016-03-15
E00566,2020-01-23,연봉,38000000,2020-12-31
E00566,2021-01-01,연봉,39500000,2021-12-31
E00566,2022-01-01,연봉,40600000,2022-12-31
E00566,2023-01-01,연봉,42000000,2023-12-31
E00566,2024-01-01,연봉,48200000,2024-12-31
E00566,2025-01-01,연봉,52900000,2025-12-31
E00566,2026-01-01,연봉,58600000,
E00567,2013-01-01,연봉,37200000,2013-12-31
E00567,2014-01-01,연봉,37900000,2014-12-31
E00567,2015-01-01,연봉,38700000,2015-12-31
E00567,2016-01-01,연봉,41600000,2016-12-31
E00567,2017-01-01,연봉,44800000,2017-12-31
E00567,2018-01-01,연봉,50000000,2018-01-13
E00568,2011-04-11,연봉,54900000,2011-12-31
E00568,2012-01-01,연봉,57900000,2012-12-31
E00568,2013-01-01,연봉,60900000,2013-12-31
E00568,2014-01-01,연봉,64300000,2014-12-31
E00568,2015-01-01,연봉,68800000,2015-12-31
E00568,2016-01-01,연봉,73100000,2016-12-31
E00568,2017-01-01,연봉,73800000,2017-12-31
E00568,2018-01-01,연봉,84400000,2018-12-31
E00568,2019-01-01,연봉,88900000,2019-12-31
E00568,2020-01-01,연봉,92000000,2020-12-31
E00568,2021-01-01,연봉,98000000,2021-12-31
E00568,2022-01-01,연봉,112700000,2022-12-31
E00568,2023-01-01,연봉,120700000,2023-12-31
E00568,2024-01-01,연봉,124000000,2024-12-31
E00568,2025-01-01,연봉,126300000,2025-03-11
E00569,2014-03-10,연봉,40500000,2014-12-31
E00569,2015-01-01,연봉,42200000,2015-12-31
E00569,2016-01-01,연봉,45900000,2016-12-31
E00569,2017-01-01,연봉,52700000,2017-12-31
E00569,2018-01-01,연봉,56600000,2018-12-31
E00569,2019-01-01,연봉,60700000,2019-12-31
E00569,2020-01-01,연봉,65400000,2020-12-31
E00569,2021-01-01,연봉,75000000,2021-12-31
E00569,2022-01-01,연봉,84100000,2022-12-31
E00569,2023-01-01,연봉,86300000,2023-12-31
E00569,2024-01-01,연봉,92700000,2024-12-31
E00569,2025-01-01,연봉,95700000,2025-12-31
E00569,2026-01-01,연봉,103000000,
E00570,2021-07-13,연봉,37800000,2021-12-31
E00570,2022-01-01,연봉,38300000,2022-12-31
E00570,2023-01-01,연봉,38500000,2023-01-11
E00571,2018-05-19,연봉,53600000,2018-12-31
E00571,2019-01-01,연봉,54700000,2019-12-31
E00571,2020-01-01,연봉,57300000,2020-08-21
E00572,2019-10-09,연봉,38000000,2019-12-31
E00572,2020-01-01,연봉,38400000,2020-12-31
E00572,2021-01-01,연봉,41800000,2021-12-31
E00572,2022-01-01,연봉,45500000,2022-12-31
E00572,2023-01-01,연봉,46500000,2023-12-31
E00572,2024-01-01,연봉,49400000,2024-12-31
E00572,2025-01-01,연봉,56100000,2025-12-31
E00572,2026-01-01,연봉,58300000,
E00573,2016-12-24,연봉,51700000,2016-12-31
E00573,2017-01-01,연봉,51700000,2017-12-31
E00573,2018-01-01,연봉,54500000,2018-05-07
E00574,2020-08-11,연봉,40500000,2020-12-31
E00574,2021-01-01,연봉,41300000,2021-12-31
E00574,2022-01-01,연봉,46800000,2022-12-31
E00574,2023-01-01,연봉,50200000,2023-12-31
E00574,2024-01-01,연봉,51100000,2024-12-31
E00574,2025-01-01,연봉,53300000,2025-12-31
E00574,2026-01-01,연봉,59000000,
E00575,2025-06-10,연봉,37000000,2025-12-31
E00575,2026-01-01,연봉,38900000,
E00576,2014-12-12,연봉,51800000,2014-12-31
E00576,2015-01-01,연봉,52100000,2015-12-31
E00576,2016-01-01,연봉,52700000,2016-12-31
E00576,2017-01-01,연봉,53200000,2017-12-31
E00576,2018-01-01,연봉,59400000,2018-12-31
E00576,2019-01-01,연봉,63700000,2019-12-31
E00576,2020-01-01,연봉,65900000,2020-12-31
E00576,2021-01-01,연봉,72800000,2021-12-31
E00576,2022-01-01,연봉,81600000,2022-12-31
E00576,2023-01-01,연봉,82400000,2023-12-31
E00576,2024-01-01,연봉,90100000,2024-12-31
E00576,2025-01-01,연봉,100300000,2025-12-31
E00576,2026-01-01,연봉,107300000,
E00577,2017-01-25,연봉,44200000,2017-12-31
E00577,2018-01-01,연봉,44400000,2018-12-31
E00577,2019-01-01,연봉,45400000,2019-03-08
E00578,2014-02-04,연봉,36400000,2014-12-31
E00578,2015-01-01,연봉,39300000,2015-12-31
E00578,2016-01-01,연봉,40500000,2016-12-31
E00578,2017-01-01,연봉,43000000,2017-12-31
E00578,2018-01-01,연봉,44400000,2018-12-31
E00578,2019-01-01,연봉,47400000,2019-12-31
E00578,2020-01-01,연봉,54200000,2020-12-31
E00578,2021-01-01,연봉,56000000,2021-12-31
E00578,2022-01-01,연봉,58700000,2022-12-31
E00578,2023-01-01,연봉,60500000,2023-12-31
E00578,2024-01-01,연봉,65300000,2024-12-31
E00578,2025-01-01,연봉,72900000,2025-12-31
E00578,2026-01-01,연봉,79200000,
E00579,2012-10-12,연봉,39700000,2012-12-31
E00579,2013-01-01,연봉,40200000,2013-12-31
E00579,2014-01-01,연봉,42700000,2014-12-31
E00579,2015-01-01,연봉,43400000,2015-12-31
E00579,2016-01-01,연봉,45600000,2016-12-31
E00579,2017-01-01,연봉,48300000,2017-12-31
E00579,2018-01-01,연봉,55000000,2018-12-31
E00579,2019-01-01,연봉,63100000,2019-12-31
E00579,2020-01-01,연봉,64800000,2020-12-31
E00579,2021-01-01,연봉,71500000,2021-12-31
E00579,2022-01-01,연봉,77900000,2022-12-31
E00579,2023-01-01,연봉,89400000,2023-12-31
E00579,2024-01-01,연봉,89700000,2024-12-31
E00579,2025-01-01,연봉,92400000,2025-08-02
E00580,2011-04-07,연봉,41600000,2011-12-31
E00580,2012-01-01,연봉,43700000,2012-07-25
E00581,2025-06-14,연봉,69500000,2025-12-31
E00581,2026-01-01,연봉,73800000,
E00582,2021-06-28,연봉,44600000,2021-12-31
E00582,2022-01-01,연봉,46200000,2022-12-31
E00582,2023-01-01,연봉,49500000,2023-12-31
E00582,2024-01-01,연봉,52400000,2024-12-31
E00582,2025-01-01,연봉,57500000,2025-12-31
E00582,2026-01-01,연봉,64800000,
E00583,2019-03-27,연봉,45800000,2019-12-31
E00583,2020-01-01,연봉,49100000,2020-12-31
E00583,2021-01-01,연봉,51100000,2021-12-31
E00583,2022-01-01,연봉,52100000,2022-12-31
E00583,2023-01-01,연봉,54900000,2023-12-31
E00583,2024-01-01,연봉,56900000,2024-12-31
E00583,2025-01-01,연봉,60200000,2025-06-21
E00584,2015-06-03,연봉,47200000,2015-12-31
E00584,2016-01-01,연봉,49900000,2016-12-31
E00584,2017-01-01,연봉,52200000,2017-12-31
E00584,2018-01-01,연봉,55300000,2018-12-31
E00584,2019-01-01,연봉,58700000,2019-12-31
E00584,2020-01-01,연봉,63700000,2020-09-03
E00585,2017-08-14,연봉,59300000,2017-12-31
E00585,2018-01-01,연봉,59500000,2018-12-31
E00585,2019-01-01,연봉,62000000,2019-12-31
E00585,2020-01-01,연봉,66100000,2020-12-31
E00585,2021-01-01,연봉,75700000,2021-12-31
E00585,2022-01-01,연봉,83000000,2022-12-31
E00585,2023-01-01,연봉,86800000,2023-12-31
E00585,2024-01-01,연봉,87700000,2024-12-31
E00585,2025-01-01,연봉,97900000,2025-12-31
E00585,2026-01-01,연봉,109700000,
E00586,2014-04-05,연봉,43100000,2014-12-31
E00586,2015-01-01,연봉,44400000,2015-12-25
E00587,2018-06-19,연봉,43000000,2018-12-31
E00587,2019-01-01,연봉,43600000,2019-12-31
E00587,2020-01-01,연봉,44400000,2020-12-31
E00587,2021-01-01,연봉,45000000,2021-10-21
E00588,2020-12-25,연봉,52200000,2020-12-31
E00588,2021-01-01,연봉,52200000,2021-12-31
E00588,2022-01-01,연봉,55000000,2022-12-31
E00588,2023-01-01,연봉,55600000,2023-12-31
E00588,2024-01-01,연봉,57000000,2024-10-30
E00589,2023-03-05,연봉,58500000,2023-08-19
E00590,2011-11-20,연봉,36900000,2011-12-31
E00590,2012-01-01,연봉,37100000,2012-12-31
E00590,2013-01-01,연봉,37500000,2013-12-31
E00590,2014-01-01,연봉,40800000,2014-12-31
E00590,2015-01-01,연봉,46900000,2015-12-31
E00590,2016-01-01,연봉,51500000,2016-12-31
E00590,2017-01-01,연봉,55600000,2017-08-03
E00591,2023-10-30,연봉,47200000,2023-12-31
E00591,2024-01-01,연봉,47400000,2024-03-08
E00592,2024-10-07,연봉,41200000,2024-12-31
E00592,2025-01-01,연봉,41700000,2025-12-31
E00592,2026-01-01,연봉,44200000,
E00593,2022-05-29,연봉,39900000,2022-12-31
E00593,2023-01-01,연봉,40700000,2023-08-06
E00594,2018-12-05,연봉,49700000,2018-12-31
E00594,2019-01-01,연봉,50000000,2019-12-31
E00594,2020-01-01,연봉,54000000,2020-12-31
E00594,2021-01-01,연봉,56100000,2021-12-31
E00594,2022-01-01,연봉,59600000,2022-12-31
E00594,2023-01-01,연봉,68400000,2023-12-31
E00594,2024-01-01,연봉,69800000,2024-12-31
E00594,2025-01-01,연봉,71400000,2025-07-09
E00595,2024-08-17,연봉,53500000,2024-12-31
E00595,2025-01-01,연봉,55000000,2025-12-31
E00595,2026-01-01,연봉,60700000,
E00596,2013-07-06,연봉,35900000,2013-12-31
E00596,2014-01-01,연봉,37300000,2014-12-31
E00596,2015-01-01,연봉,40400000,2015-12-31
E00596,2016-01-01,연봉,42900000,2016-12-31
E00596,2017-01-01,연봉,47300000,2017-12-31
E00596,2018-01-01,연봉,50700000,2018-12-31
E00596,2019-01-01,연봉,52400000,2019-12-31
E00596,2020-01-01,연봉,57800000,2020-12-31
E00596,2021-01-01,연봉,64700000,2021-12-31
E00596,2022-01-01,연봉,69900000,2022-12-31
E00596,2023-01-01,연봉,76100000,2023-12-31
E00596,2024-01-01,연봉,79600000,2024-07-09
E00597,2018-02-08,연봉,46000000,2018-12-31
E00597,2019-01-01,연봉,48800000,2019-12-31
E00597,2020-01-01,연봉,52400000,2020-12-31
E00597,2021-01-01,연봉,55900000,2021-12-31
E00597,2022-01-01,연봉,59800000,2022-12-31
E00597,2023-01-01,연봉,66400000,2023-12-31
E00597,2024-01-01,연봉,72500000,2024-12-31
E00597,2025-01-01,연봉,81500000,2025-12-31
E00597,2026-01-01,연봉,86900000,
E00598,2024-08-26,연봉,40000000,2024-12-31
E00598,2025-01-01,연봉,41200000,2025-12-31
E00598,2026-01-01,연봉,42400000,2026-01-25
E00599,2016-08-15,연봉,39600000,2016-12-31
E00599,2017-01-01,연봉,40700000,2017-12-31
E00599,2018-01-01,연봉,45400000,2018-12-31
E00599,2019-01-01,연봉,46700000,2019-12-31
E00599,2020-01-01,연봉,46700000,2020-05-31
E00600,2014-06-16,연봉,49000000,2014-12-31
E00600,2015-01-01,연봉,50400000,2015-12-31
E00600,2016-01-01,연봉,52100000,2016-12-31
E00600,2017-01-01,연봉,54200000,2017-12-31
E00600,2018-01-01,연봉,55700000,2018-12-31
E00600,2019-01-01,연봉,57700000,2019-12-31
E00600,2020-01-01,연봉,60500000,2020-12-31
E00600,2021-01-01,연봉,62000000,2021-12-31
E00600,2022-01-01,연봉,63700000,2022-07-19
E00601,2011-02-09,연봉,38300000,2011-12-31
E00601,2012-01-01,연봉,38900000,2012-12-31
E00601,2013-01-01,연봉,39100000,2013-12-31
E00601,2014-01-01,연봉,39700000,2014-01-24
E00602,2022-08-13,연봉,57300000,2022-12-31
E00602,2023-01-01,연봉,58600000,2023-12-31
E00602,2024-01-01,연봉,63700000,2024-01-05
E00603,2023-07-30,연봉,43200000,2023-12-09
E00604,2022-05-19,연봉,48300000,2022-12-31
E00604,2023-01-01,연봉,49300000,2023-12-31
E00604,2024-01-01,연봉,54500000,2024-01-22
E00605,2017-03-03,연봉,57200000,2017-12-31
E00605,2018-01-01,연봉,60800000,2018-12-31
E00605,2019-01-01,연봉,66300000,2019-12-31
E00605,2020-01-01,연봉,69000000,2020-12-31
E00605,2021-01-01,연봉,74900000,2021-12-31
E00605,2022-01-01,연봉,76900000,2022-12-31
E00605,2023-01-01,연봉,78900000,2023-12-31
E00605,2024-01-01,연봉,80700000,2024-03-13
E00606,2019-12-27,연봉,38900000,2019-12-31
E00606,2020-01-01,연봉,39500000,2020-11-06
E00607,2016-05-03,연봉,35100000,2016-12-31
E00607,2017-01-01,연봉,37100000,2017-12-31
E00607,2018-01-01,연봉,39500000,2018-08-03
E00608,2019-07-13,연봉,40000000,2019-12-31
E00608,2020-01-01,연봉,41400000,2020-12-31
E00608,2021-01-01,연봉,42400000,2021-12-31
E00608,2022-01-01,연봉,43000000,2022-12-31
E00608,2023-01-01,연봉,44000000,2023-03-05
E00609,2016-07-19,연봉,37500000,2016-12-31
E00609,2017-01-01,연봉,38100000,2017-12-31
E00609,2018-01-01,연봉,41100000,2018-12-31
E00609,2019-01-01,연봉,42400000,2019-12-31
E00609,2020-01-01,연봉,45500000,2020-12-31
E00609,2021-01-01,연봉,46400000,2021-12-31
E00609,2022-01-01,연봉,50400000,2022-01-29
E00610,2016-04-25,연봉,30900000,2016-12-31
E00610,2017-01-01,연봉,31400000,2017-12-31
E00610,2018-01-01,연봉,33800000,2018-12-31
E00610,2019-01-01,연봉,36500000,2019-12-31
E00610,2020-01-01,연봉,37900000,2020-12-31
E00610,2021-01-01,연봉,40800000,2021-12-31
E00610,2022-01-01,연봉,43600000,2022-12-31
E00610,2023-01-01,연봉,49900000,2023-12-31
E00610,2024-01-01,연봉,52100000,2024-12-31
E00610,2025-01-01,연봉,53600000,2025-12-31
E00610,2026-01-01,연봉,54100000,
E00611,2015-04-29,연봉,39800000,2015-12-31
E00611,2016-01-01,연봉,41700000,2016-12-31
E00611,2017-01-01,연봉,42200000,2017-12-31
E00611,2018-01-01,연봉,44900000,2018-12-31
E00611,2019-01-01,연봉,45000000,2019-12-31
E00611,2020-01-01,연봉,45100000,2020-06-16
E00612,2013-08-11,연봉,58200000,2013-12-31
E00612,2014-01-01,연봉,59400000,2014-12-31
E00612,2015-01-01,연봉,64200000,2015-12-31
E00612,2016-01-01,연봉,67500000,2016-12-31
E00612,2017-01-01,연봉,70900000,2017-12-31
E00612,2018-01-01,연봉,76700000,2018-12-31
E00612,2019-01-01,연봉,82100000,2019-12-31
E00612,2020-01-01,연봉,83500000,2020-12-31
E00612,2021-01-01,연봉,83600000,2021-01-20
E00613,2020-06-26,연봉,43700000,2020-12-31
E00613,2021-01-01,연봉,45300000,2021-12-31
E00613,2022-01-01,연봉,48700000,2022-12-31
E00613,2023-01-01,연봉,49400000,2023-12-31
E00613,2024-01-01,연봉,53500000,2024-12-31
E00613,2025-01-01,연봉,57700000,2025-12-31
E00613,2026-01-01,연봉,65200000,
E00614,2011-08-23,연봉,50000000,2011-12-31
E00614,2012-01-01,연봉,50500000,2012-12-31
E00614,2013-01-01,연봉,53200000,2013-12-31
E00614,2014-01-01,연봉,56300000,2014-12-31
E00614,2015-01-01,연봉,59500000,2015-12-31
E00614,2016-01-01,연봉,63700000,2016-12-31
E00614,2017-01-01,연봉,70300000,2017-12-31
E00614,2018-01-01,연봉,76800000,2018-12-31
E00614,2019-01-01,연봉,86000000,2019-12-31
E00614,2020-01-01,연봉,87800000,2020-12-31
E00614,2021-01-01,연봉,94700000,2021-12-31
E00614,2022-01-01,연봉,104200000,2022-12-31
E00614,2023-01-01,연봉,111700000,2023-12-31
E00614,2024-01-01,연봉,112000000,2024-12-31
E00614,2025-01-01,연봉,112500000,2025-07-19
E00615,2024-07-30,연봉,43300000,2024-12-31
E00615,2025-01-01,연봉,45000000,2025-12-31
E00615,2026-01-01,연봉,50400000,
E00616,2015-04-28,연봉,54700000,2015-12-31
E00616,2016-01-01,연봉,58100000,2016-12-31
E00616,2017-01-01,연봉,62000000,2017-12-31
E00616,2018-01-01,연봉,67700000,2018-12-31
E00616,2019-01-01,연봉,72100000,2019-12-31
E00616,2020-01-01,연봉,76500000,2020-12-31
E00616,2021-01-01,연봉,85400000,2021-12-31
E00616,2022-01-01,연봉,89600000,2022-12-31
E00616,2023-01-01,연봉,99200000,2023-12-31
E00616,2024-01-01,연봉,102700000,2024-12-31
E00616,2025-01-01,연봉,116900000,2025-12-31
E00616,2026-01-01,연봉,129300000,
E00617,2017-06-08,연봉,44900000,2017-12-31
E00617,2018-01-01,연봉,46800000,2018-12-31
E00617,2019-01-01,연봉,47600000,2019-12-31
E00617,2020-01-01,연봉,51000000,2020-12-31
E00617,2021-01-01,연봉,51500000,2021-12-31
E00617,2022-01-01,연봉,55600000,2022-12-31
E00617,2023-01-01,연봉,60400000,2023-12-31
E00617,2024-01-01,연봉,68600000,2024-11-28
E00618,2016-06-21,연봉,43400000,2016-12-31
E00618,2017-01-01,연봉,44400000,2017-12-31
E00618,2018-01-01,연봉,45000000,2018-12-31
E00618,2019-01-01,연봉,46100000,2019-12-25
E00619,2025-08-19,연봉,50500000,2025-12-31
E00619,2026-01-01,연봉,51700000,
E00620,2013-11-13,연봉,43900000,2013-12-31
E00620,2014-01-01,연봉,44600000,2014-12-31
E00620,2015-01-01,연봉,46600000,2015-12-31
E00620,2016-01-01,연봉,47900000,2016-12-31
E00620,2017-01-01,연봉,52900000,2017-05-14
E00621,2020-12-14,연봉,37700000,2020-12-31
E00621,2021-01-01,연봉,37900000,2021-12-31
E00621,2022-01-01,연봉,40200000,2022-12-31
E00621,2023-01-01,연봉,41400000,2023-12-31
