EMP_ID,DEP_ID,DEPT_TYPE,DEP_REL_START_DATE,DEP_APP_START_DATE,DEP_APP_END_DATE,MAIN_DEP,TITLE_INFO,DEP_DURATION
E00290,DEP022,본사,2010-08-09,2018-04-01,2019-02-25,Y,Member,330
E00291,DEP019,본사,2011-11-21,2014-03-07,2015-09-30,Y,Member,572
E00291,DEP017,본사,2011-05-18,2015-10-01,2018-06-30,Y,Member,1003
E00291,DEP018,본사,2012-02-07,2018-07-01,2019-09-30,Y,Member,456
E00291,DEP006,본사,2010-09-26,2019-10-01,2024-11-28,Y,Member,1885
E00292,DEP034,현장,2011-04-22,2023-03-16,2023-05-02,Y,Member,47
E00293,DEP015,본사,2010-11-28,2012-11-27,2013-02-10,Y,Head,75
E00293,DEP015,본사,2010-11-28,2013-02-11,2014-09-30,Y,Member,596
E00293,DEP008,본사,2010-07-28,2014-10-01,2016-09-30,Y,Member,730
E00293,DEP021,본사,2010-09-12,2016-10-01,2018-03-31,Y,Member,546
E00293,DEP022,본사,2010-08-09,2018-04-01,2019-12-31,Y,Member,639
E00293,DEP024,본사,2011-05-07,2020-01-01,2026-02-06,Y,Member,2228
E00293,DEP024,본사,2011-05-07,2024-10-01,,Y,Head,139
E00294,DEP035,현장,2011-05-23,2024-07-21,,Y,Member,565
E00295,DEP020,본사,2010-10-14,2016-04-05,2017-08-16,Y,Member,498
E00296,DEP030,본사,2010-06-18,2018-01-17,2025-08-16,Y,Member,2768
E00297,DEP012,본사,2010-04-12,2012-09-10,2020-07-13,Y,Member,2863
E00298,DEP033,현장,2011-10-13,2013-05-07,2017-12-31,Y,Member,1699
E00298,DEP034,현장,2011-04-22,2015-04-01,2016-06-30,Y,Member,456
E00298,DEP035,현장,2011-05-23,2018-01-01,2023-06-04,Y,Member,1980
E00299,DEP016,본사,2011-04-16,2020-05-13,2022-06-30,Y,Member,778
E00299,DEP006,본사,2010-09-26,2022-07-01,,Y,Member,1316
E00300,DEP031,현장,2011-05-15,2013-08-27,2013-12-31,Y,Head,126
E00300,DEP031,현장,2011-05-15,2014-01-01,2015-03-31,Y,Member,454
E00300,DEP033,현장,2011-10-13,2015-04-01,2017-03-31,Y,Member,730
E00300,DEP030,본사,2010-06-18,2017-04-01,2017-12-31,Y,Member,274
E00300,DEP030,본사,2010-06-18,2018-01-01,2019-02-15,Y,Head,410
E00301,DEP021,본사,2010-09-12,2018-04-23,2025-08-03,Y,Member,2659
E00301,DEP021,본사,2010-09-12,2020-07-01,2023-09-30,Y,Head,1186
E00302,DEP009,본사,2011-02-22,2015-03-23,2016-09-30,Y,Head,557
E00302,DEP022,본사,2010-08-09,2016-10-01,2022-03-09,Y,Head,1985
E00303,DEP010,본사,2010-11-08,2019-02-05,2020-12-31,Y,Member,695
E00303,DEP013,현장,2010-09-29,2021-01-01,2022-03-31,Y,Head,454
E00303,DEP034,현장,2011-04-22,2022-04-01,2023-06-30,Y,Member,455
E00303,DEP034,현장,2011-04-22,2023-07-01,2023-12-31,Y,Head,183
E00303,DEP033,현장,2011-10-13,2024-01-01,2024-08-12,Y,Head,224
E00303,DEP033,현장,2011-10-13,2024-08-13,,Y,Member,542
E00304,DEP030,본사,2010-06-18,2014-10-28,2016-12-31,Y,Member,795
E00304,DEP027,본사,2011-05-14,2017-01-01,2018-12-31,Y,Member,729
E00304,DEP031,현장,2011-05-15,2019-01-01,2025-03-16,Y,Member,2266
E00305,DEP035,현장,2011-05-23,2020-09-15,,Y,Member,1970
E00306,DEP021,본사,2010-09-12,2013-11-03,2014-12-31,Y,Member,423
E00306,DEP021,본사,2010-09-12,2014-04-01,2014-12-16,Y,Head,259
E00306,DEP009,본사,2011-02-22,2015-01-01,2019-09-30,Y,Member,1733
E00306,DEP032,현장,2011-05-02,2016-07-01,2016-08-19,Y,Head,49
E00306,DEP032,현장,2011-05-02,2016-08-20,2017-12-31,Y,Member,498
E00306,DEP008,본사,2010-07-28,2019-10-01,2026-02-06,Y,Member,2320
E00306,DEP008,본사,2010-07-28,2020-07-01,,Y,Head,1419
E00307,DEP012,본사,2010-04-12,2021-10-11,2022-12-31,Y,Member,446
E00307,DEP030,본사,2010-06-18,2023-01-01,,Y,Member,1132
E00308,DEP019,본사,2011-11-21,2017-05-03,2024-05-20,Y,Member,2574
E00309,DEP028,본사,2011-01-13,2016-12-03,2018-12-31,Y,Member,758
E00309,DEP027,본사,2011-05-14,2019-01-01,2020-03-31,Y,Member,455
E00309,DEP012,본사,2010-04-12,2020-04-01,,Y,Member,2137
E00310,DEP027,본사,2011-05-14,2025-12-03,,Y,Head,65
E00311,DEP034,현장,2011-04-22,2025-10-20,,Y,Member,109
E00312,DEP010,본사,2010-11-08,2018-05-06,2021-02-26,Y,Member,1027
E00313,DEP011,본사,2011-01-02,2014-11-21,2016-06-30,Y,Head,587
E00313,DEP019,본사,2011-11-21,2016-07-01,2025-09-20,Y,Head,3368
E00314,DEP010,본사,2010-11-08,2020-10-31,2022-06-30,Y,Member,607
E00314,DEP025,본사,2011-01-22,2022-07-01,2024-06-30,Y,Member,730
E00314,DEP019,본사,2011-11-21,2024-07-01,,Y,Member,585
E00315,DEP031,현장,2011-05-15,2020-10-29,2023-12-31,Y,Member,1158
E00315,DEP010,본사,2010-11-08,2024-01-01,,Y,Member,767
E00316,DEP029,본사,2010-08-12,2025-05-12,,Y,Member,270
E00317,DEP031,현장,2011-05-15,2014-05-19,2015-05-10,Y,Member,356
E00318,DEP017,본사,2011-05-18,2021-01-10,2023-03-31,Y,Member,810
E00318,DEP032,현장,2011-05-02,2023-04-01,2024-06-30,Y,Member,456
E00318,DEP033,현장,2011-10-13,2024-07-01,2024-12-06,Y,Member,158
E00319,DEP023,본사,2011-12-15,2017-03-08,2018-12-31,Y,Member,663
E00319,DEP025,본사,2011-01-22,2019-01-01,2020-11-11,Y,Member,680
E00320,DEP035,현장,2011-05-23,2014-06-21,2015-09-30,Y,Member,466
E00320,DEP006,본사,2010-09-26,2015-10-01,2023-02-07,Y,Member,2686
E00321,DEP034,현장,2011-04-22,2025-03-20,,Y,Member,323
E00322,DEP035,현장,2011-05-23,2015-08-02,2025-12-07,Y,Member,3780
E00323,DEP034,현장,2011-04-22,2012-02-15,2014-09-30,Y,Member,958
E00324,DEP009,본사,2011-02-22,2014-04-18,2019-06-30,Y,Member,1899
E00324,DEP020,본사,2010-10-14,2015-10-01,2018-03-31,Y,Member,912
E00324,DEP023,본사,2011-12-15,2019-07-01,2023-01-11,Y,Member,1290
E00325,DEP026,본사,2011-05-09,2019-09-28,2020-12-31,Y,Member,460
E00325,DEP027,본사,2011-05-14,2021-01-01,2022-09-30,Y,Member,637
E00325,DEP025,본사,2011-01-22,2022-10-01,,Y,Member,1224
E00326,DEP034,현장,2011-04-22,2014-08-07,2016-03-31,Y,Member,602
E00326,DEP033,현장,2011-10-13,2016-04-01,2020-06-06,Y,Member,1527
E00327,DEP018,본사,2012-02-07,2021-01-07,,Y,Member,1856
E00328,DEP025,본사,2011-01-22,2023-03-07,2024-06-30,Y,Member,481
E00328,DEP011,본사,2011-01-02,2024-07-01,,Y,Member,585
E00329,DEP032,현장,2011-05-02,2014-05-05,2015-06-30,Y,Member,421
E00329,DEP024,본사,2011-05-07,2015-07-01,2020-03-31,Y,Member,1735
E00329,DEP009,본사,2011-02-22,2017-01-01,2018-03-31,Y,Member,454
E00329,DEP011,본사,2011-01-02,2020-04-01,2020-10-05,Y,Member,187
E00330,DEP006,본사,2010-09-26,2016-04-20,2016-08-29,Y,Member,131
E00331,DEP007,본사,2011-04-21,2012-10-07,2016-03-31,Y,Member,1271
E00331,DEP017,본사,2011-05-18,2016-04-01,2017-09-30,Y,Member,547
E00331,DEP015,본사,2010-11-28,2017-10-01,2024-06-09,Y,Member,2443
E00332,DEP008,본사,2010-07-28,2021-07-25,2022-12-31,Y,Member,524
E00332,DEP009,본사,2011-02-22,2023-01-01,2024-06-30,Y,Member,546
E00332,DEP024,본사,2011-05-07,2024-07-01,2025-09-30,Y,Member,456
E00332,DEP021,본사,2010-09-12,2025-10-01,,Y,Member,128
E00333,DEP015,본사,2010-11-28,2013-06-02,2021-11-27,Y,Member,3100
E00334,DEP014,현장,2010-12-28,2014-03-30,2015-03-31,Y,Head,366
E00334,DEP014,현장,2010-12-28,2015-04-01,2015-06-30,Y,Member,90
E00334,DEP031,현장,2011-05-15,2015-07-01,2017-03-31,Y,Member,639
E00334,DEP013,현장,2010-09-29,2017-04-01,2018-03-31,Y,Member,364
E00334,DEP013,현장,2010-09-29,2018-04-01,2018-06-30,Y,Head,90
E00334,DEP032,현장,2011-05-02,2018-07-01,2025-11-09,Y,Member,2688
E00335,DEP009,본사,2011-02-22,2017-02-18,2022-12-02,Y,Member,2113
E00336,DEP019,본사,2011-11-21,2023-02-25,2024-12-31,Y,Member,675
E00336,DEP016,본사,2011-04-16,2025-01-01,2025-09-23,Y,Member,265
E00337,DEP030,본사,2010-06-18,2018-08-11,2019-09-30,Y,Member,415
E00337,DEP012,본사,2010-04-12,2019-10-01,2021-03-31,Y,Member,547
E00337,DEP010,본사,2010-11-08,2021-04-01,,Y,Member,1772
E00338,DEP033,현장,2011-10-13,2025-03-06,,Y,Member,337
E00339,DEP029,본사,2010-08-12,2012-01-23,2012-04-10,Y,Head,78
E00339,DEP029,본사,2010-08-12,2012-04-11,2013-06-30,Y,Member,445
E00339,DEP030,본사,2010-06-18,2013-07-01,2015-03-31,Y,Member,638
E00339,DEP010,본사,2010-11-08,2015-04-01,2016-09-30,Y,Member,548
E00339,DEP026,본사,2011-05-09,2016-10-01,2023-01-21,Y,Member,2303
E00340,DEP019,본사,2011-11-21,2020-06-24,2020-10-20,Y,Member,118
E00341,DEP013,현장,2010-09-29,2013-06-11,2015-03-31,Y,Member,658
E00341,DEP032,현장,2011-05-02,2015-04-01,2016-06-30,Y,Member,456
E00341,DEP020,본사,2010-10-14,2016-07-01,2020-03-04,Y,Member,1342
E00342,DEP009,본사,2011-02-22,2016-01-27,2016-09-30,Y,Member,247
E00342,DEP009,본사,2011-02-22,2016-10-01,2017-09-30,Y,Head,364
E00342,DEP023,본사,2011-12-15,2017-10-01,2023-03-31,Y,Head,2007
E00342,DEP023,본사,2011-12-15,2023-04-01,2023-06-17,Y,Member,77
E00343,DEP024,본사,2011-05-07,2023-02-06,2024-04-04,Y,Member,423
E00344,DEP015,본사,2010-11-28,2011-11-08,2012-11-26,Y,Head,384
E00344,DEP015,본사,2010-11-28,2012-11-27,2013-06-30,Y,Member,215
E00344,DEP007,본사,2011-04-21,2013-07-01,2015-03-31,Y,Member,638
E00344,DEP022,본사,2010-08-09,2015-04-01,2019-02-12,Y,Member,1413
E00345,DEP022,본사,2010-08-09,2018-12-26,2020-03-31,Y,Member,461
E00345,DEP023,본사,2011-12-15,2020-04-01,2021-12-31,Y,Member,639
E00345,DEP008,본사,2010-07-28,2022-01-01,2023-09-30,Y,Member,637
E00345,DEP009,본사,2011-02-22,2023-10-01,2024-10-28,Y,Member,393
E00346,DEP033,현장,2011-10-13,2011-09-23,2012-04-26,Y,Head,216
E00346,DEP033,현장,2011-10-13,2012-04-27,2013-08-26,Y,Member,486
E00347,DEP031,현장,2011-05-15,2020-07-06,,Y,Member,2041
E00348,DEP029,본사,2010-08-12,2021-09-05,2022-04-19,Y,Member,226
E00349,DEP021,본사,2010-09-12,2021-10-27,2022-12-31,Y,Member,430
E00349,DEP009,본사,2011-02-22,2023-01-01,2024-12-31,Y,Member,730
E00349,DEP008,본사,2010-07-28,2025-01-01,,Y,Member,401
E00350,DEP032,현장,2011-05-02,2024-06-22,2025-09-30,Y,Member,465
E00350,DEP034,현장,2011-04-22,2025-10-01,,Y,Member,128
E00351,DEP018,본사,2012-02-07,2012-05-04,2016-03-04,Y,Member,1400
E00351,DEP016,본사,2011-04-16,2014-01-01,2015-09-30,Y,Member,637
E00352,DEP014,현장,2010-12-28,2013-09-09,,Y,Member,4533
E00353,DEP010,본사,2010-11-08,2017-01-03,2026-02-06,Y,Member,3321
E00353,DEP011,본사,2011-01-02,2018-04-01,,Y,Member,730
E00354,DEP016,본사,2011-04-16,2025-03-27,,Y,Member,316
E00355,DEP012,본사,2010-04-12,2015-04-14,2026-01-31,Y,Member,3945
E00356,DEP021,본사,2010-09-12,2015-02-03,2016-09-30,Y,Head,605
E00356,DEP029,본사,2010-08-12,2016-10-01,2017-12-31,Y,Head,456
E00356,DEP025,본사,2011-01-22,2018-01-01,2023-11-04,Y,Head,2133
E00357,DEP021,본사,2010-09-12,2011-08-04,2013-03-31,Y,Member,605
E00357,DEP020,본사,2010-10-14,2013-04-01,2013-09-30,Y,Head,182
E00357,DEP020,본사,2010-10-14,2013-10-01,2023-09-26,Y,Member,3647
E00358,DEP023,본사,2011-12-15,2024-10-01,,Y,Member,493
E00359,DEP007,본사,2011-04-21,2023-11-09,2025-08-22,Y,Head,652
E00359,DEP007,본사,2011-04-21,2025-08-23,,Y,Member,167
E00360,DEP032,현장,2011-05-02,2018-05-29,2020-03-31,Y,Member,672
E00360,DEP014,현장,2010-12-28,2020-04-01,,Y,Member,2137
E00361,DEP019,본사,2011-11-21,2014-08-19,2014-11-16,Y,Member,89
E00362,DEP033,현장,2011-10-13,2018-05-05,2019-09-30,Y,Member,513
E00362,DEP018,본사,2012-02-07,2019-10-01,2021-03-31,Y,Member,547
E00362,DEP019,본사,2011-11-21,2021-04-01,,Y,Member,1772
E00363,DEP027,본사,2011-05-14,2016-01-14,2020-06-30,Y,Member,1629
E00363,DEP026,본사,2011-05-09,2017-04-01,2018-06-30,Y,Member,455
E00363,DEP025,본사,2011-01-22,2020-07-01,2023-02-22,Y,Member,966
E00364,DEP022,본사,2010-08-09,2021-12-04,,Y,Member,1525
E00365,DEP018,본사,2012-02-07,2020-11-22,2022-09-30,Y,Member,677
E00365,DEP017,본사,2011-05-18,2022-10-01,2024-03-31,Y,Member,547
E00365,DEP013,현장,2010-09-29,2024-04-01,,Y,Member,676
E00366,DEP009,본사,2011-02-22,2021-05-25,2023-03-31,Y,Member,675
E00366,DEP020,본사,2010-10-14,2023-04-01,,Y,Member,1042
E00367,DEP025,본사,2011-01-22,2014-05-31,2015-09-30,Y,Member,487
E00367,DEP023,본사,2011-12-15,2015-10-01,,Y,Member,3781
E00368,DEP020,본사,2010-10-14,2017-05-21,2023-05-02,Y,Member,2172
E00368,DEP020,본사,2010-10-14,2023-05-03,,Y,Head,1010
E00369,DEP024,본사,2011-05-07,2025-02-18,,Y,Head,353
E00370,DEP026,본사,2011-05-09,2021-10-04,2022-03-16,Y,Member,163
E00371,DEP015,본사,2010-11-28,2014-02-10,2018-12-01,Y,Member,1755
E00372,DEP013,현장,2010-09-29,2011-08-20,2014-04-15,Y,Head,969
E00372,DEP013,현장,2010-09-29,2011-12-04,2015-03-31,Y,Member,1213
E00372,DEP020,본사,2010-10-14,2015-04-01,2025-10-31,Y,Member,3866
E00373,DEP012,본사,2010-04-12,2018-11-12,2021-05-02,Y,Member,902
E00374,DEP007,본사,2011-04-21,2017-11-01,2019-06-30,Y,Member,606
E00374,DEP018,본사,2012-02-07,2019-07-01,2021-03-31,Y,Member,639
E00374,DEP019,본사,2011-11-21,2021-04-01,,Y,Member,1772
E00375,DEP010,본사,2010-11-08,2013-04-14,2014-06-30,Y,Head,442
E00375,DEP030,본사,2010-06-18,2014-07-01,2015-09-30,Y,Head,456
E00375,DEP014,현장,2010-12-28,2015-10-01,2017-06-30,Y,Head,638
E00375,DEP032,현장,2011-05-02,2017-07-01,2018-09-30,Y,Head,456
E00375,DEP035,현장,2011-05-23,2018-10-01,2022-11-17,Y,Head,1508
E00376,DEP009,본사,2011-02-22,2016-05-23,2025-11-03,Y,Member,3451
E00377,DEP009,본사,2011-02-22,2025-06-17,,Y,Member,234
E00378,DEP008,본사,2010-07-28,2017-03-03,2018-05-31,Y,Member,454
E00379,DEP019,본사,2011-11-21,2021-12-06,2023-09-30,Y,Member,663
E00379,DEP017,본사,2011-05-18,2023-10-01,2025-09-30,Y,Member,730
E00379,DEP032,현장,2011-05-02,2025-10-01,,Y,Member,128
E00380,DEP012,본사,2010-04-12,2018-01-10,2019-12-31,Y,Member,720
E00380,DEP010,본사,2010-11-08,2020-01-01,2020-05-30,Y,Member,150
E00381,DEP021,본사,2010-09-12,2016-07-15,2018-06-30,Y,Member,715
E00381,DEP009,본사,2011-02-22,2018-07-01,2021-09-30,Y,Member,1187
E00381,DEP022,본사,2010-08-09,2021-10-01,2022-08-24,Y,Member,327
E00382,DEP032,현장,2011-05-02,2017-06-25,2024-12-31,Y,Member,2746
E00382,DEP032,현장,2011-05-02,2018-10-01,,Y,Head,2685
E00383,DEP021,본사,2010-09-12,2025-09-17,,Y,Member,142
E00384,DEP032,현장,2011-05-02,2011-06-27,2011-08-19,Y,Head,53
E00384,DEP032,현장,2011-05-02,2011-08-20,2012-12-31,Y,Member,499
E00384,DEP015,본사,2010-11-28,2013-01-01,2014-12-31,Y,Member,729
E00384,DEP007,본사,2011-04-21,2015-01-01,,Y,Member,4054
E00385,DEP017,본사,2011-05-18,2025-11-06,,Y,Member,92
E00386,DEP030,본사,2010-06-18,2022-01-08,2025-12-31,Y,Member,1453
E00386,DEP030,본사,2010-06-18,2026-01-01,,Y,Head,36
E00387,DEP014,현장,2010-12-28,2021-06-07,2023-03-31,Y,Member,662
E00387,DEP031,현장,2011-05-15,2023-04-01,2024-09-30,Y,Member,548
E00387,DEP035,현장,2011-05-23,2024-10-01,2025-06-14,Y,Member,256
E00388,DEP021,본사,2010-09-12,2016-12-03,2025-04-26,Y,Member,3066
E00389,DEP009,본사,2011-02-22,2025-07-02,,Y,Member,219
E00390,DEP035,현장,2011-05-23,2016-07-10,2026-02-06,Y,Member,3498
E00390,DEP035,현장,2011-05-23,2017-07-01,,Y,Head,2465
E00391,DEP012,본사,2010-04-12,2019-04-27,2020-06-30,Y,Member,430
E00391,DEP029,본사,2010-08-12,2020-07-01,,Y,Member,2046
E00392,DEP031,현장,2011-05-15,2019-02-16,2020-06-30,Y,Member,500
E00392,DEP015,본사,2010-11-28,2020-07-01,2021-09-30,Y,Member,456
E00392,DEP020,본사,2010-10-14,2021-10-01,2023-09-30,Y,Member,729
E00392,DEP029,본사,2010-08-12,2023-10-01,2024-02-01,Y,Member,123
E00393,DEP025,본사,2011-01-22,2025-03-16,,Y,Member,327
E00394,DEP035,현장,2011-05-23,2016-08-20,2018-06-30,Y,Member,679
E00394,DEP007,본사,2011-04-21,2018-07-01,2020-03-31,Y,Member,639
E00394,DEP006,본사,2010-09-26,2020-04-01,,Y,Member,2137
E00395,DEP016,본사,2011-04-16,2022-10-30,2023-12-31,Y,Member,427
E00395,DEP006,본사,2010-09-26,2024-01-01,2025-12-31,Y,Member,730
E00395,DEP034,현장,2011-04-22,2026-01-01,,Y,Member,36
E00396,DEP021,본사,2010-09-12,2018-07-15,2020-06-30,Y,Head,716
E00396,DEP009,본사,2011-02-22,2020-07-01,2021-09-30,Y,Head,456
E00396,DEP022,본사,2010-08-09,2021-10-01,2022-03-09,Y,Member,159
E00396,DEP022,본사,2010-08-09,2022-03-10,2023-03-31,Y,Head,386
E00396,DEP014,현장,2010-12-28,2023-04-01,,Y,Head,1042
E00397,DEP008,본사,2010-07-28,2024-05-21,2024-12-31,Y,Head,224
E00397,DEP008,본사,2010-07-28,2025-01-01,2025-06-30,Y,Member,180
E00397,DEP022,본사,2010-08-09,2025-07-01,,Y,Head,220
E00398,DEP029,본사,2010-08-12,2012-04-11,2013-12-21,Y,Head,619
E00399,DEP009,본사,2011-02-22,2013-11-14,2014-12-31,Y,Member,412
E00399,DEP020,본사,2010-10-14,2015-01-01,2016-09-30,Y,Member,638
E00399,DEP007,본사,2011-04-21,2016-10-01,2017-05-25,Y,Member,236
E00400,DEP006,본사,2010-09-26,2013-06-29,2014-02-08,Y,Member,224
E00401,DEP034,현장,2011-04-22,2016-04-21,2021-07-13,Y,Member,1909
E00401,DEP034,현장,2011-04-22,2020-08-23,2021-06-18,Y,Head,299
E00402,DEP009,본사,2011-02-22,2016-08-04,2018-06-30,Y,Member,695
E00402,DEP012,본사,2010-04-12,2018-07-01,2019-09-30,Y,Member,456
E00402,DEP025,본사,2011-01-22,2019-10-01,,Y,Member,2320
E00403,DEP034,현장,2011-04-22,2011-05-05,2012-03-08,Y,Head,308
E00403,DEP034,현장,2011-04-22,2012-03-09,2015-12-31,Y,Member,1392
E00403,DEP014,현장,2010-12-28,2013-04-01,2014-06-30,Y,Member,455
E00403,DEP016,본사,2011-04-16,2016-01-01,2017-09-30,Y,Member,638
E00403,DEP018,본사,2012-02-07,2017-10-01,2018-11-11,Y,Member,406
E00404,DEP011,본사,2011-01-02,2024-03-26,2025-09-30,Y,Member,553
E00404,DEP029,본사,2010-08-12,2025-10-01,,Y,Member,128
E00405,DEP013,현장,2010-09-29,2024-05-14,,Y,Member,633
E00406,DEP022,본사,2010-08-09,2019-03-17,2020-12-31,Y,Member,655
E00406,DEP031,현장,2011-05-15,2021-01-01,,Y,Member,1862
E00407,DEP023,본사,2011-12-15,2014-08-07,2015-07-12,Y,Member,339
E00408,DEP022,본사,2010-08-09,2019-12-29,2021-01-19,Y,Member,387
E00409,DEP007,본사,2011-04-21,2021-06-02,2023-03-31,Y,Head,667
E00409,DEP015,본사,2010-11-28,2023-04-01,2025-03-31,Y,Head,730
E00409,DEP007,본사,2011-04-21,2025-04-01,,Y,Member,311
E00410,DEP032,현장,2011-05-02,2017-02-03,2017-06-30,Y,Head,147
E00410,DEP032,현장,2011-05-02,2017-07-01,2017-12-30,Y,Member,182
E00411,DEP029,본사,2010-08-12,2016-06-03,2017-02-09,Y,Member,251
E00412,DEP035,현장,2011-05-23,2017-08-26,2020-12-31,Y,Member,1223
E00412,DEP018,본사,2012-02-07,2021-01-01,2022-09-30,Y,Member,637
E00412,DEP019,본사,2011-11-21,2022-10-01,2024-09-30,Y,Member,730
E00412,DEP015,본사,2010-11-28,2024-10-01,,Y,Member,493
E00413,DEP019,본사,2011-11-21,2018-02-11,2019-06-30,Y,Member,504
E00413,DEP007,본사,2011-04-21,2019-07-01,2020-12-31,Y,Member,549
E00413,DEP006,본사,2010-09-26,2021-01-01,2026-02-06,Y,Member,1862
E00413,DEP017,본사,2011-05-18,2022-10-01,,Y,Member,638
E00414,DEP034,현장,2011-04-22,2023-04-22,2024-06-30,Y,Member,435
E00414,DEP018,본사,2012-02-07,2024-07-01,,Y,Member,585
E00415,DEP023,본사,2011-12-15,2017-11-03,2019-12-31,Y,Member,788
E00415,DEP022,본사,2010-08-09,2020-01-01,2026-02-06,Y,Member,2228
E00415,DEP022,본사,2010-08-09,2024-04-21,,Y,Head,162
E00416,DEP023,본사,2011-12-15,2016-09-28,2017-12-31,Y,Member,459
E00416,DEP021,본사,2010-09-12,2018-01-01,2018-10-26,Y,Member,298
E00417,DEP022,본사,2010-08-09,2020-02-06,2022-03-31,Y,Member,784
E00417,DEP007,본사,2011-04-21,2022-04-01,2023-01-02,Y,Member,276
E00418,DEP032,현장,2011-05-02,2024-08-07,2025-12-31,Y,Member,511
E00418,DEP011,본사,2011-01-02,2026-01-01,,Y,Member,36
E00419,DEP021,본사,2010-09-12,2024-08-10,2025-12-31,Y,Member,508
E00419,DEP017,본사,2011-05-18,2026-01-01,,Y,Member,36
E00420,DEP025,본사,2011-01-22,2019-07-26,2021-09-30,Y,Member,797
E00420,DEP017,본사,2011-05-18,2021-10-01,2023-03-31,Y,Member,546
E00420,DEP007,본사,2011-04-21,2023-04-01,,Y,Member,1042
E00421,DEP023,본사,2011-12-15,2019-07-11,2022-12-31,Y,Member,1269
E00421,DEP021,본사,2010-09-12,2023-01-01,2024-09-30,Y,Member,638
E00421,DEP028,본사,2011-01-13,2024-10-01,2025-12-31,Y,Member,456
E00421,DEP026,본사,2011-05-09,2026-01-01,,Y,Member,36
E00422,DEP015,본사,2010-11-28,2011-04-11,2011-11-07,Y,Head,210
E00422,DEP015,본사,2010-11-28,2011-11-08,2012-12-31,Y,Member,419
E00422,DEP022,본사,2010-08-09,2013-01-01,2014-12-31,Y,Member,729
E00422,DEP020,본사,2010-10-14,2015-01-01,2023-11-15,Y,Member,3240
E00423,DEP012,본사,2010-04-12,2011-09-30,2011-11-30,Y,Head,61
E00423,DEP012,본사,2010-04-12,2011-12-01,2013-03-31,Y,Member,486
E00423,DEP006,본사,2010-09-26,2013-04-01,2013-05-28,Y,Head,57
E00424,DEP021,본사,2010-09-12,2014-03-25,2015-06-30,Y,Member,462
E00424,DEP022,본사,2010-08-09,2015-07-01,2019-05-31,Y,Member,1430
E00424,DEP022,본사,2010-08-09,2015-09-15,2015-12-31,Y,Head,107
E00424,DEP020,본사,2010-10-14,2017-07-01,2018-09-30,Y,Member,456
E00425,DEP010,본사,2010-11-08,2024-01-24,2024-11-12,Y,Member,293
E00426,DEP035,현장,2011-05-23,2011-10-28,2012-06-28,Y,Head,244
E00426,DEP035,현장,2011-05-23,2012-06-29,2021-01-16,Y,Member,3123
E00427,DEP034,현장,2011-04-22,2013-07-03,2014-09-30,Y,Member,454
E00427,DEP035,현장,2011-05-23,2014-10-01,2015-12-31,Y,Member,456
E00427,DEP035,현장,2011-05-23,2015-04-05,2015-06-30,Y,Head,86
E00427,DEP013,현장,2010-09-29,2016-01-01,2022-04-14,Y,Member,2295
E00428,DEP030,본사,2010-06-18,2024-06-27,,Y,Member,589
E00429,DEP034,현장,2011-04-22,2020-02-26,2022-03-31,Y,Member,764
E00429,DEP014,현장,2010-12-28,2022-04-01,2025-04-16,Y,Member,1111
E00430,DEP017,본사,2011-05-18,2021-11-20,2025-07-01,Y,Member,1319
E00431,DEP011,본사,2011-01-02,2011-04-13,2011-09-25,Y,Head,165
E00431,DEP011,본사,2011-01-02,2011-09-26,2014-06-30,Y,Member,1008
E00431,DEP021,본사,2010-09-12,2014-07-01,2015-09-30,Y,Member,456
E00431,DEP023,본사,2011-12-15,2015-10-01,2016-12-31,Y,Member,457
E00431,DEP024,본사,2011-05-07,2017-01-01,2020-06-06,Y,Member,1252
E00432,DEP034,현장,2011-04-22,2025-10-03,,Y,Member,126
E00433,DEP025,본사,2011-01-22,2023-10-16,2025-03-31,Y,Member,532
E00433,DEP025,본사,2011-01-22,2023-11-05,2025-03-27,Y,Head,508
E00433,DEP009,본사,2011-02-22,2025-04-01,2025-12-31,Y,Head,274
E00433,DEP009,본사,2011-02-22,2026-01-01,,Y,Member,36
E00434,DEP017,본사,2011-05-18,2015-07-30,2020-07-06,Y,Member,1803
E00434,DEP018,본사,2012-02-07,2017-04-01,2019-03-31,Y,Member,729
E00435,DEP010,본사,2010-11-08,2012-03-02,2013-12-31,Y,Member,669
E00435,DEP030,본사,2010-06-18,2014-01-01,2015-06-30,Y,Member,545
E00435,DEP030,본사,2010-06-18,2014-04-01,2014-06-30,Y,Head,90
E00435,DEP013,현장,2010-09-29,2015-07-01,2016-12-31,Y,Member,549
E00435,DEP032,현장,2011-05-02,2017-01-01,2019-05-05,Y,Member,854
E00436,DEP022,본사,2010-08-09,2018-12-14,2020-03-31,Y,Member,473
E00436,DEP024,본사,2011-05-07,2020-04-01,2021-09-30,Y,Member,547
E00436,DEP016,본사,2011-04-16,2021-10-01,2023-09-30,Y,Member,729
E00436,DEP019,본사,2011-11-21,2023-10-01,,Y,Member,859
E00437,DEP025,본사,2011-01-22,2014-12-22,2015-03-31,Y,Member,99
E00438,DEP031,현장,2011-05-15,2020-02-10,2021-12-31,Y,Member,690
E00438,DEP013,현장,2010-09-29,2022-01-01,2023-09-30,Y,Member,637
E00438,DEP014,현장,2010-12-28,2023-10-01,2025-03-31,Y,Member,547
E00438,DEP007,본사,2011-04-21,2025-04-01,,Y,Member,311
