EMP_ID,DATE,LEAVE_TYPE_ID,LEAVE_LENGTH
E00784,2022-08-03,LT001,1.0
E00676,2022-08-03,LT001,1.0
E00082,2022-08-03,LT001,1.0
E00056,2022-08-03,LT001,1.0
E00811,2022-08-03,LT001,1.0
E00193,2022-08-03,LT004,1.0
E00889,2022-08-03,LT003,1.0
E00068,2022-08-03,LT001,1.0
E00848,2022-08-03,LT001,1.0
E00360,2022-08-03,LT003,1.0
E00832,2022-08-03,LT001,1.0
E00472,2022-08-03,LT004,1.0
E00556,2022-08-03,LT002,1.0
E00421,2022-08-03,LT003,0.5
E00815,2022-08-03,LT001,1.0
E00885,2022-08-03,LT002,1.0
E00246,2022-08-03,LT001,0.5
E00164,2022-08-03,LT001,1.0
E00210,2022-08-03,LT003,1.0
E00552,2022-08-03,LT001,1.0
E00637,2022-08-03,LT002,1.0
E00291,2022-08-04,LT001,0.5
E00030,2022-08-04,LT001,1.0
E00175,2022-08-04,LT001,1.0
E00866,2022-08-04,LT001,1.0
E00852,2022-08-04,LT001,1.0
E00382,2022-08-04,LT001,1.0
E00978,2022-08-04,LT001,1.0
E00963,2022-08-04,LT001,1.0
E00614,2022-08-04,LT001,0.5
E00039,2022-08-04,LT001,0.5
E00507,2022-08-04,LT001,1.0
E00197,2022-08-04,LT004,1.0
E00439,2022-08-04,LT001,1.0
E00231,2022-08-04,LT001,1.0
E00736,2022-08-04,LT001,0.5
E00605,2022-08-04,LT003,1.0
E00015,2022-08-04,LT001,0.5
E00721,2022-08-04,LT001,1.0
E00655,2022-08-04,LT001,1.0
E00865,2022-08-04,LT002,1.0
E00596,2022-08-04,LT001,0.5
E00622,2022-08-04,LT001,1.0
E00717,2022-08-04,LT001,0.5
E00173,2022-08-04,LT001,1.0
E00722,2022-08-04,LT003,1.0
E00749,2022-08-04,LT001,0.5
E00921,2022-08-04,LT004,1.0
E00617,2022-08-04,LT001,1.0
E00406,2022-08-04,LT001,1.0
E00635,2022-08-04,LT001,1.0
E00593,2022-08-04,LT001,1.0
E00121,2022-08-04,LT001,1.0
E00261,2022-08-04,LT001,1.0
E00315,2022-08-04,LT001,1.0
E00637,2022-08-04,LT001,1.0
E00664,2022-08-04,LT002,1.0
E00922,2022-08-05,LT001,0.5
E00073,2022-08-05,LT001,1.0
E00259,2022-08-05,LT003,1.0
E00459,2022-08-05,LT001,1.0
E00313,2022-08-05,LT001,0.5
E00646,2022-08-05,LT003,1.0
E00706,2022-08-05,LT003,1.0
E00256,2022-08-05,LT001,1.0
E00800,2022-08-05,LT001,1.0
E00438,2022-08-05,LT004,1.0
E00422,2022-08-05,LT004,1.0
E00648,2022-08-05,LT003,0.5
E00500,2022-08-05,LT001,1.0
E00315,2022-08-05,LT004,1.0
E00210,2022-08-05,LT001,1.0
E00929,2022-08-05,LT001,0.5
E00175,2022-08-05,LT001,1.0
E00318,2022-08-05,LT002,0.5
E00364,2022-08-05,LT001,1.0
E00569,2022-08-05,LT001,1.0
E00885,2022-08-05,LT001,1.0
E00463,2022-08-05,LT002,0.5
E00177,2022-08-05,LT001,1.0
E00890,2022-08-05,LT001,1.0
E00583,2022-08-05,LT001,0.5
E00114,2022-08-05,LT001,1.0
E00934,2022-08-05,LT001,1.0
E00448,2022-08-05,LT001,1.0
E00413,2022-08-05,LT004,1.0
E00179,2022-08-05,LT003,1.0
E00505,2022-08-05,LT003,1.0
E00857,2022-08-05,LT004,1.0
E00608,2022-08-05,LT001,1.0
E00667,2022-08-05,LT001,1.0
E00024,2022-08-05,LT001,0.5
E00852,2022-08-05,LT001,1.0
E00036,2022-08-05,LT001,1.0
E00015,2022-08-05,LT001,1.0
E00782,2022-08-05,LT004,1.0
E00825,2022-08-06,LT001,1.0
E00050,2022-08-06,LT001,1.0
E00456,2022-08-06,LT004,1.0
E00131,2022-08-06,LT003,1.0
E00541,2022-08-06,LT001,1.0
E00566,2022-08-07,LT001,1.0
E00627,2022-08-07,LT001,1.0
E00132,2022-08-07,LT003,1.0
E00714,2022-08-07,LT002,1.0
E00375,2022-08-07,LT001,1.0
E00688,2022-08-07,LT001,1.0
E00680,2022-08-07,LT001,1.0
E00507,2022-08-07,LT004,1.0
E00497,2022-08-08,LT001,1.0
E00932,2022-08-08,LT001,1.0
E00070,2022-08-08,LT001,1.0
E00878,2022-08-08,LT002,1.0
E00901,2022-08-08,LT001,1.0
E00146,2022-08-08,LT001,1.0
E00722,2022-08-08,LT001,1.0
E00443,2022-08-08,LT001,1.0
E00965,2022-08-08,LT001,1.0
E00293,2022-08-08,LT001,1.0
E00451,2022-08-08,LT001,1.0
E00642,2022-08-08,LT001,0.5
E00685,2022-08-08,LT001,1.0
E00978,2022-08-08,LT001,1.0
E00464,2022-08-08,LT001,1.0
E00376,2022-08-08,LT001,1.0
E00387,2022-08-08,LT001,1.0
E00339,2022-08-08,LT001,1.0
E00782,2022-08-08,LT001,0.5
E00667,2022-08-08,LT001,1.0
E00623,2022-08-08,LT002,1.0
E00940,2022-08-08,LT001,1.0
E00631,2022-08-08,LT003,1.0
E00260,2022-08-08,LT001,1.0
E00422,2022-08-08,LT001,1.0
E00198,2022-08-08,LT001,1.0
E00240,2022-08-08,LT001,0.5
E00896,2022-08-08,LT001,1.0
E00855,2022-08-08,LT004,1.0
E00775,2022-08-08,LT001,1.0
E00630,2022-08-08,LT001,1.0
E00014,2022-08-08,LT001,1.0
E00470,2022-08-08,LT001,0.5
E00274,2022-08-08,LT001,0.5
E00979,2022-08-08,LT001,1.0
E00749,2022-08-09,LT001,1.0
E00876,2022-08-09,LT001,1.0
E00578,2022-08-09,LT001,1.0
E00155,2022-08-09,LT001,1.0
E00921,2022-08-09,LT003,1.0
E00265,2022-08-09,LT004,0.5
E00729,2022-08-09,LT001,1.0
E00976,2022-08-09,LT001,1.0
E00898,2022-08-09,LT001,1.0
E00318,2022-08-09,LT002,1.0
E00349,2022-08-09,LT001,1.0
E00546,2022-08-09,LT003,1.0
E00626,2022-08-09,LT002,1.0
E00242,2022-08-09,LT001,1.0
E00451,2022-08-09,LT001,1.0
E00881,2022-08-09,LT001,1.0
E00503,2022-08-09,LT002,1.0
E00313,2022-08-09,LT001,1.0
E00904,2022-08-09,LT001,1.0
E00901,2022-08-09,LT003,1.0
E00807,2022-08-09,LT001,0.5
E00031,2022-08-09,LT001,0.5
E00483,2022-08-09,LT002,0.5
E00985,2022-08-09,LT004,1.0
E00859,2022-08-09,LT001,1.0
E00541,2022-08-09,LT001,1.0
E00069,2022-08-09,LT001,1.0
E00522,2022-08-09,LT001,1.0
E00718,2022-08-09,LT001,1.0
E00892,2022-08-09,LT001,0.5
E00696,2022-08-09,LT001,1.0
E00071,2022-08-09,LT001,1.0
E00372,2022-08-09,LT002,1.0
E00072,2022-08-09,LT001,1.0
E00171,2022-08-09,LT001,1.0
E00630,2022-08-09,LT002,1.0
E00413,2022-08-09,LT001,1.0
E00065,2022-08-09,LT001,1.0
E00827,2022-08-09,LT001,1.0
E00192,2022-08-09,LT001,1.0
E00360,2022-08-10,LT002,1.0
E00461,2022-08-10,LT001,1.0
E00509,2022-08-10,LT001,0.5
E00859,2022-08-10,LT001,1.0
E00888,2022-08-10,LT003,0.5
E00772,2022-08-10,LT004,1.0
E00630,2022-08-10,LT001,1.0
E00210,2022-08-10,LT003,1.0
E00700,2022-08-10,LT001,1.0
E00679,2022-08-10,LT001,1.0
E00986,2022-08-10,LT001,1.0
E00952,2022-08-10,LT001,1.0
E00890,2022-08-10,LT001,1.0
E00621,2022-08-10,LT001,1.0
E00574,2022-08-10,LT001,1.0
E00026,2022-08-10,LT001,1.0
E00100,2022-08-10,LT001,1.0
E00243,2022-08-10,LT001,1.0
E00036,2022-08-10,LT003,1.0
E00623,2022-08-10,LT001,1.0
E00826,2022-08-10,LT001,1.0
E00934,2022-08-10,LT001,1.0
E00356,2022-08-10,LT002,1.0
E00578,2022-08-10,LT001,1.0
E00095,2022-08-10,LT001,1.0
E00179,2022-08-10,LT001,1.0
E00251,2022-08-10,LT001,1.0
E00245,2022-08-10,LT001,1.0
E00466,2022-08-10,LT001,1.0
E00303,2022-08-10,LT001,1.0
E00200,2022-08-10,LT004,1.0
E00021,2022-08-11,LT003,1.0
E00392,2022-08-11,LT004,1.0
E00175,2022-08-11,LT001,1.0
E00171,2022-08-11,LT001,1.0
E00458,2022-08-11,LT001,0.5
E00879,2022-08-11,LT001,1.0
E00537,2022-08-11,LT001,1.0
E00027,2022-08-11,LT002,1.0
E00922,2022-08-11,LT001,0.5
E00952,2022-08-11,LT001,1.0
E00076,2022-08-11,LT001,1.0
E00512,2022-08-11,LT001,0.5
E00806,2022-08-11,LT001,0.5
E00848,2022-08-11,LT001,1.0
E00842,2022-08-11,LT004,1.0
E00032,2022-08-11,LT001,1.0
E00072,2022-08-11,LT001,1.0
E00548,2022-08-11,LT001,1.0
E00550,2022-08-11,LT001,1.0
E00382,2022-08-11,LT004,1.0
E00483,2022-08-11,LT001,1.0
E00035,2022-08-11,LT004,0.5
E00422,2022-08-11,LT004,1.0
E00782,2022-08-11,LT002,1.0
E00628,2022-08-11,LT003,1.0
E00593,2022-08-11,LT001,1.0
E00500,2022-08-11,LT001,1.0
E00056,2022-08-11,LT001,1.0
E00438,2022-08-11,LT004,1.0
E00479,2022-08-11,LT001,1.0
E00052,2022-08-11,LT003,1.0
E00231,2022-08-11,LT001,1.0
E00235,2022-08-11,LT004,1.0
E00631,2022-08-11,LT004,1.0
E00477,2022-08-11,LT001,1.0
E00364,2022-08-11,LT001,1.0
E00814,2022-08-11,LT001,1.0
E00352,2022-08-11,LT001,1.0
E00754,2022-08-11,LT001,1.0
E00032,2022-08-12,LT001,1.0
E00754,2022-08-12,LT001,1.0
E00088,2022-08-12,LT001,1.0
E00493,2022-08-12,LT001,1.0
E00219,2022-08-12,LT001,1.0
E00648,2022-08-12,LT003,0.5
E00396,2022-08-12,LT001,1.0
E00461,2022-08-12,LT003,1.0
E00082,2022-08-12,LT001,1.0
E00952,2022-08-12,LT004,1.0
E00858,2022-08-12,LT001,1.0
E00539,2022-08-12,LT001,1.0
E00258,2022-08-12,LT002,1.0
E00365,2022-08-12,LT001,1.0
E00576,2022-08-12,LT004,0.5
E00284,2022-08-12,LT001,1.0
E00827,2022-08-12,LT001,1.0
E00859,2022-08-12,LT001,1.0
E00888,2022-08-12,LT001,1.0
E00546,2022-08-12,LT001,1.0
E00060,2022-08-12,LT001,1.0
E00081,2022-08-12,LT001,1.0
E00704,2022-08-12,LT001,1.0
E00324,2022-08-12,LT001,0.5
E00662,2022-08-12,LT001,1.0
E00208,2022-08-12,LT001,0.5
E00429,2022-08-12,LT004,1.0
E00183,2022-08-12,LT004,1.0
E00813,2022-08-12,LT001,1.0
E00717,2022-08-12,LT001,1.0
E00318,2022-08-12,LT001,1.0
E00776,2022-08-12,LT001,1.0
E00697,2022-08-12,LT001,0.5
E00453,2022-08-12,LT002,1.0
E00446,2022-08-12,LT001,1.0
E00031,2022-08-12,LT001,1.0
E00227,2022-08-12,LT001,1.0
E00342,2022-08-12,LT001,1.0
E00893,2022-08-12,LT001,0.5
E00366,2022-08-12,LT001,1.0
E00624,2022-08-13,LT001,1.0
E00279,2022-08-13,LT003,1.0
E00763,2022-08-13,LT002,1.0
E00200,2022-08-13,LT001,1.0
E00492,2022-08-13,LT004,1.0
E00814,2022-08-13,LT001,1.0
E00141,2022-08-13,LT001,1.0
E00164,2022-08-14,LT001,1.0
E00763,2022-08-14,LT001,1.0
E00965,2022-08-14,LT002,1.0
E00825,2022-08-14,LT001,1.0
E00132,2022-08-14,LT003,1.0
E00782,2022-08-15,LT003,1.0
E00279,2022-08-15,LT001,1.0
E00610,2022-08-15,LT002,1.0
E00306,2022-08-15,LT004,1.0
E00315,2022-08-15,LT001,1.0
E00973,2022-08-15,LT001,1.0
E00697,2022-08-15,LT001,1.0
E00824,2022-08-15,LT001,1.0
E00700,2022-08-15,LT003,1.0
E00907,2022-08-15,LT004,1.0
E00548,2022-08-15,LT003,1.0
E00899,2022-08-15,LT004,1.0
E00870,2022-08-15,LT001,1.0
E00392,2022-08-15,LT001,0.5
E00153,2022-08-15,LT001,1.0
E00596,2022-08-15,LT003,1.0
E00839,2022-08-15,LT003,1.0
E00266,2022-08-15,LT001,0.5
E00534,2022-08-15,LT003,1.0
E00608,2022-08-15,LT003,1.0
E00904,2022-08-15,LT002,1.0
E00937,2022-08-15,LT001,1.0
E00546,2022-08-15,LT001,1.0
E00204,2022-08-15,LT001,1.0
E00337,2022-08-15,LT001,1.0
E00157,2022-08-15,LT001,0.5
E00483,2022-08-15,LT001,1.0
E00274,2022-08-15,LT001,1.0
E00364,2022-08-15,LT002,1.0
E00663,2022-08-15,LT003,1.0
E00259,2022-08-15,LT004,1.0
E00576,2022-08-15,LT003,1.0
E00477,2022-08-15,LT001,1.0
E00541,2022-08-15,LT001,1.0
E00357,2022-08-15,LT003,1.0
E00866,2022-08-15,LT003,1.0
E00840,2022-08-15,LT004,1.0
E00459,2022-08-15,LT001,1.0
E00487,2022-08-15,LT001,0.5
E00812,2022-08-15,LT003,1.0
E00452,2022-08-15,LT001,1.0
E00667,2022-08-15,LT001,0.5
E00253,2022-08-15,LT002,1.0
E00082,2022-08-15,LT001,1.0
E00347,2022-08-15,LT001,1.0
E00360,2022-08-15,LT001,1.0
E00100,2022-08-15,LT001,1.0
E00831,2022-08-15,LT001,0.5
E00706,2022-08-15,LT004,1.0
E00497,2022-08-16,LT004,1.0
E00500,2022-08-16,LT001,1.0
E00032,2022-08-16,LT001,1.0
E00337,2022-08-16,LT001,1.0
E00797,2022-08-16,LT003,1.0
E00889,2022-08-16,LT001,0.5
E00868,2022-08-16,LT001,1.0
E00117,2022-08-16,LT004,1.0
E00415,2022-08-16,LT001,1.0
E00095,2022-08-16,LT002,1.0
E00122,2022-08-16,LT001,1.0
E00816,2022-08-16,LT001,1.0
E00966,2022-08-16,LT001,1.0
E00682,2022-08-16,LT001,1.0
E00192,2022-08-16,LT001,1.0
E00546,2022-08-16,LT001,0.5
E00798,2022-08-16,LT001,1.0
E00842,2022-08-16,LT003,1.0
E00621,2022-08-16,LT001,1.0
E00235,2022-08-16,LT001,1.0
E00593,2022-08-16,LT001,1.0
E00146,2022-08-16,LT001,1.0
E00241,2022-08-16,LT001,1.0
E00829,2022-08-16,LT001,0.5
E00717,2022-08-16,LT001,1.0
E00691,2022-08-16,LT004,0.5
E00723,2022-08-16,LT001,1.0
E00076,2022-08-17,LT001,1.0
E00499,2022-08-17,LT001,1.0
E00379,2022-08-17,LT001,1.0
E00889,2022-08-17,LT003,1.0
E00117,2022-08-17,LT002,1.0
E00035,2022-08-17,LT001,0.5
E00935,2022-08-17,LT001,1.0
E00245,2022-08-17,LT001,1.0
E00114,2022-08-17,LT001,1.0
E00696,2022-08-17,LT001,1.0
E00468,2022-08-17,LT001,1.0
E00909,2022-08-17,LT001,1.0
E00235,2022-08-17,LT003,1.0
E00541,2022-08-17,LT001,1.0
E00924,2022-08-17,LT001,1.0
E00459,2022-08-17,LT001,1.0
E00684,2022-08-17,LT001,1.0
E00899,2022-08-17,LT001,1.0
E00929,2022-08-17,LT003,0.5
E00648,2022-08-17,LT001,1.0
E00060,2022-08-17,LT001,1.0
E00854,2022-08-17,LT001,1.0
E00249,2022-08-17,LT001,0.5
E00286,2022-08-17,LT002,0.5
E00070,2022-08-17,LT001,0.5
E00112,2022-08-17,LT001,1.0
E00137,2022-08-17,LT001,1.0
E00130,2022-08-17,LT001,1.0
E00509,2022-08-17,LT001,0.5
E00746,2022-08-17,LT001,1.0
E00637,2022-08-17,LT004,1.0
E00723,2022-08-17,LT001,1.0
E00362,2022-08-17,LT001,0.5
E00552,2022-08-17,LT001,1.0
E00568,2022-08-17,LT001,1.0
E00027,2022-08-17,LT001,1.0
E00320,2022-08-17,LT001,1.0
E00304,2022-08-17,LT001,1.0
E00331,2022-08-17,LT001,1.0
E00724,2022-08-18,LT001,1.0
E00522,2022-08-18,LT001,1.0
E00291,2022-08-18,LT001,1.0
E00850,2022-08-18,LT001,1.0
E00037,2022-08-18,LT001,1.0
E00501,2022-08-18,LT001,1.0
E00100,2022-08-18,LT001,1.0
E00645,2022-08-18,LT001,1.0
E00679,2022-08-18,LT001,1.0
E00318,2022-08-18,LT002,1.0
E00726,2022-08-18,LT001,0.5
E00935,2022-08-18,LT003,1.0
E00258,2022-08-18,LT001,1.0
E00782,2022-08-18,LT001,1.0
E00646,2022-08-18,LT003,1.0
E00763,2022-08-18,LT001,1.0
E00352,2022-08-18,LT004,1.0
E00924,2022-08-18,LT001,0.5
E00709,2022-08-18,LT001,0.5
E00630,2022-08-18,LT001,1.0
E00588,2022-08-18,LT001,1.0
E00955,2022-08-18,LT001,1.0
E00384,2022-08-18,LT001,1.0
E00283,2022-08-18,LT004,1.0
E00758,2022-08-18,LT004,1.0
E00771,2022-08-18,LT001,1.0
E00183,2022-08-18,LT001,1.0
E00462,2022-08-18,LT001,1.0
E00937,2022-08-18,LT001,1.0
E00844,2022-08-18,LT001,1.0
E00940,2022-08-18,LT004,1.0
E00613,2022-08-18,LT001,0.5
E00429,2022-08-18,LT001,1.0
E00851,2022-08-18,LT001,1.0
E00794,2022-08-18,LT001,1.0
E00052,2022-08-18,LT001,0.5
E00605,2022-08-18,LT001,0.5
E00178,2022-08-19,LT002,1.0
E00453,2022-08-19,LT002,1.0
E00257,2022-08-19,LT001,1.0
E00349,2022-08-19,LT001,1.0
E00889,2022-08-19,LT001,0.5
E00382,2022-08-19,LT001,1.0
E00877,2022-08-19,LT001,1.0
E00121,2022-08-19,LT001,1.0
E00724,2022-08-19,LT001,1.0
E00851,2022-08-19,LT001,1.0
E00548,2022-08-19,LT001,1.0
E00656,2022-08-19,LT001,1.0
E00736,2022-08-19,LT001,1.0
E00907,2022-08-19,LT001,1.0
E00547,2022-08-19,LT001,1.0
E00617,2022-08-19,LT003,1.0
E00452,2022-08-19,LT001,1.0
E00068,2022-08-19,LT001,1.0
E00069,2022-08-19,LT001,1.0
E00511,2022-08-19,LT003,1.0
E00848,2022-08-19,LT001,1.0
E00193,2022-08-19,LT001,1.0
E00866,2022-08-19,LT004,1.0
E00215,2022-08-19,LT001,1.0
E00532,2022-08-19,LT001,1.0
E00366,2022-08-19,LT003,0.5
E00701,2022-08-19,LT004,1.0
E00541,2022-08-19,LT001,1.0
E00256,2022-08-19,LT001,1.0
E00293,2022-08-19,LT004,0.5
E00955,2022-08-19,LT001,1.0
E00076,2022-08-19,LT003,1.0
E00286,2022-08-19,LT004,1.0
E00832,2022-08-19,LT001,1.0
E00790,2022-08-19,LT001,1.0
E00824,2022-08-19,LT001,0.5
E00655,2022-08-19,LT004,1.0
E00882,2022-08-19,LT002,1.0
E00643,2022-08-19,LT001,1.0
E00062,2022-08-19,LT004,1.0
E00656,2022-08-20,LT004,1.0
E00074,2022-08-20,LT001,1.0
E00949,2022-08-20,LT001,1.0
E00030,2022-08-20,LT001,1.0
E00704,2022-08-20,LT001,1.0
E00145,2022-08-20,LT004,1.0
E00763,2022-08-20,LT001,1.0
E00272,2022-08-20,LT001,1.0
E00711,2022-08-20,LT001,1.0
E00533,2022-08-20,LT001,1.0
E00816,2022-08-20,LT001,1.0
E00985,2022-08-21,LT004,1.0
E00627,2022-08-21,LT003,1.0
E00662,2022-08-21,LT001,1.0
E00456,2022-08-21,LT001,1.0
E00704,2022-08-21,LT001,1.0
E00932,2022-08-21,LT001,1.0
E00532,2022-08-21,LT001,1.0
E00158,2022-08-22,LT001,1.0
E00394,2022-08-22,LT001,1.0
E00857,2022-08-22,LT001,0.5
E00672,2022-08-22,LT001,1.0
E00558,2022-08-22,LT001,1.0
E00608,2022-08-22,LT001,1.0
E00934,2022-08-22,LT001,1.0
E00335,2022-08-22,LT001,1.0
E00283,2022-08-22,LT001,1.0
E00187,2022-08-22,LT001,1.0
E00521,2022-08-22,LT001,0.5
E00569,2022-08-22,LT001,1.0
E00532,2022-08-22,LT001,1.0
E00471,2022-08-22,LT001,0.5
E00713,2022-08-22,LT003,1.0
E00464,2022-08-22,LT003,1.0
E00734,2022-08-22,LT001,1.0
E00602,2022-08-22,LT001,1.0
E00759,2022-08-22,LT002,1.0
E00179,2022-08-22,LT003,1.0
E00306,2022-08-22,LT001,0.5
E00456,2022-08-22,LT001,1.0
E00953,2022-08-22,LT001,0.5
E00128,2022-08-22,LT001,1.0
E00068,2022-08-22,LT001,0.5
E00717,2022-08-22,LT003,0.5
E00384,2022-08-22,LT001,1.0
E00147,2022-08-22,LT001,1.0
E00621,2022-08-22,LT001,1.0
E00406,2022-08-22,LT001,1.0
E00083,2022-08-22,LT001,1.0
E00551,2022-08-22,LT003,1.0
E00709,2022-08-22,LT001,1.0
E00525,2022-08-22,LT001,1.0
E00099,2022-08-22,LT004,1.0
E00254,2022-08-22,LT001,1.0
E00526,2022-08-22,LT001,1.0
E00331,2022-08-22,LT001,1.0
E00593,2022-08-22,LT004,1.0
E00870,2022-08-22,LT001,1.0
E00248,2022-08-23,LT001,0.5
E00309,2022-08-23,LT001,1.0
E00368,2022-08-23,LT001,1.0
E00856,2022-08-23,LT001,0.5
E00392,2022-08-23,LT004,0.5
E00848,2022-08-23,LT004,1.0
E00922,2022-08-23,LT001,0.5
E00337,2022-08-23,LT001,1.0
E00722,2022-08-23,LT001,1.0
E00381,2022-08-23,LT001,1.0
E00576,2022-08-23,LT001,1.0
E00889,2022-08-23,LT001,1.0
E00233,2022-08-23,LT003,1.0
E00117,2022-08-23,LT001,1.0
E00933,2022-08-23,LT001,1.0
E00335,2022-08-23,LT001,1.0
E00771,2022-08-23,LT001,1.0
E00704,2022-08-23,LT001,1.0
E00851,2022-08-23,LT003,1.0
E00986,2022-08-23,LT001,1.0
E00964,2022-08-23,LT004,1.0
E00907,2022-08-23,LT004,1.0
E00363,2022-08-23,LT003,1.0
E00062,2022-08-23,LT003,1.0
E00835,2022-08-23,LT001,1.0
E00231,2022-08-23,LT002,1.0
E00801,2022-08-23,LT001,0.5
E00301,2022-08-23,LT001,0.5
E00954,2022-08-23,LT001,0.5
E00313,2022-08-23,LT001,1.0
E00763,2022-08-23,LT002,1.0
E00035,2022-08-23,LT001,1.0
E00436,2022-08-23,LT001,1.0
E00081,2022-08-23,LT001,0.5
E00069,2022-08-23,LT001,1.0
E00198,2022-08-23,LT001,1.0
E00215,2022-08-23,LT001,1.0
E00969,2022-08-23,LT001,1.0
E00037,2022-08-23,LT001,1.0
E00596,2022-08-23,LT001,1.0
E00535,2022-08-23,LT004,1.0
E00448,2022-08-24,LT004,1.0
E00474,2022-08-24,LT001,1.0
E00953,2022-08-24,LT002,1.0
E00625,2022-08-24,LT004,0.5
E00555,2022-08-24,LT004,1.0
E00839,2022-08-24,LT001,1.0
E00220,2022-08-24,LT001,1.0
E00342,2022-08-24,LT001,1.0
E00417,2022-08-24,LT001,1.0
E00436,2022-08-24,LT003,1.0
E00631,2022-08-24,LT001,1.0
E00569,2022-08-24,LT001,1.0
E00518,2022-08-24,LT001,1.0
E00366,2022-08-24,LT001,1.0
E00955,2022-08-24,LT001,1.0
E00890,2022-08-24,LT003,1.0
E00806,2022-08-24,LT001,1.0
E00878,2022-08-24,LT004,0.5
E00685,2022-08-24,LT003,1.0
E00859,2022-08-24,LT004,1.0
E00825,2022-08-24,LT004,1.0
E00037,2022-08-24,LT001,1.0
E00960,2022-08-24,LT001,1.0
E00279,2022-08-24,LT001,1.0
E00042,2022-08-24,LT001,1.0
E00249,2022-08-24,LT001,1.0
E00929,2022-08-24,LT001,1.0
E00179,2022-08-24,LT001,1.0
E00072,2022-08-24,LT001,0.5
E00364,2022-08-24,LT003,1.0
E00963,2022-08-24,LT001,1.0
E00572,2022-08-25,LT001,1.0
E00829,2022-08-25,LT001,1.0
E00412,2022-08-25,LT003,1.0
E00117,2022-08-25,LT001,1.0
E00964,2022-08-25,LT001,0.5
E00088,2022-08-25,LT001,1.0
E00588,2022-08-25,LT001,1.0
E00197,2022-08-25,LT003,1.0
E00100,2022-08-25,LT001,1.0
E00092,2022-08-25,LT001,1.0
E00146,2022-08-25,LT004,0.5
E00068,2022-08-25,LT001,0.5
E00296,2022-08-25,LT001,0.5
E00259,2022-08-25,LT001,1.0
E00582,2022-08-25,LT001,1.0
E00062,2022-08-25,LT001,1.0
E00800,2022-08-25,LT001,1.0
E00869,2022-08-25,LT004,0.5
E00307,2022-08-25,LT001,1.0
E00593,2022-08-25,LT001,1.0
E00511,2022-08-25,LT001,1.0
E00630,2022-08-25,LT001,1.0
E00856,2022-08-25,LT001,1.0
E00635,2022-08-25,LT001,1.0
E00362,2022-08-25,LT001,1.0
E00908,2022-08-25,LT001,0.5
E00447,2022-08-25,LT001,0.5
E00074,2022-08-25,LT001,1.0
E00264,2022-08-25,LT001,1.0
E00717,2022-08-25,LT001,0.5
E00103,2022-08-25,LT001,1.0
E00556,2022-08-25,LT001,1.0
E00012,2022-08-25,LT004,0.5
E00462,2022-08-25,LT001,1.0
E00364,2022-08-25,LT001,1.0
E00701,2022-08-25,LT001,1.0
E00339,2022-08-25,LT001,1.0
E00840,2022-08-25,LT003,1.0
E00131,2022-08-25,LT003,1.0
E00953,2022-08-25,LT002,1.0
E00183,2022-08-26,LT003,0.5
E00635,2022-08-26,LT001,1.0
E00079,2022-08-26,LT001,1.0
E00650,2022-08-26,LT001,1.0
E00570,2022-08-26,LT001,1.0
E00339,2022-08-26,LT001,1.0
E00413,2022-08-26,LT001,1.0
E00701,2022-08-26,LT003,1.0
E00749,2022-08-26,LT001,1.0
E00983,2022-08-26,LT001,1.0
E00648,2022-08-26,LT003,1.0
E00147,2022-08-26,LT001,1.0
E00184,2022-08-26,LT001,1.0
E00723,2022-08-26,LT001,1.0
E00012,2022-08-26,LT001,1.0
E00415,2022-08-26,LT001,1.0
E00286,2022-08-26,LT001,0.5
E00053,2022-08-26,LT001,0.5
E00631,2022-08-26,LT001,1.0
E00637,2022-08-26,LT002,1.0
E00167,2022-08-26,LT003,1.0
E00645,2022-08-26,LT004,1.0
E00261,2022-08-26,LT001,1.0
E00200,2022-08-26,LT001,1.0
E00888,2022-08-26,LT001,0.5
E00035,2022-08-26,LT003,1.0
E00691,2022-08-26,LT001,1.0
E00345,2022-08-26,LT002,1.0
E00215,2022-08-26,LT001,1.0
E00242,2022-08-26,LT001,1.0
E00784,2022-08-26,LT001,1.0
E00436,2022-08-26,LT001,1.0
E00760,2022-08-26,LT001,1.0
E00177,2022-08-27,LT003,1.0
E00099,2022-08-27,LT001,1.0
E00456,2022-08-27,LT001,1.0
E00895,2022-08-27,LT003,1.0
E00763,2022-08-27,LT001,1.0
E00036,2022-08-27,LT003,1.0
E00234,2022-08-27,LT001,1.0
E00570,2022-08-27,LT001,1.0
E00322,2022-08-28,LT001,1.0
E00714,2022-08-28,LT001,1.0
E00986,2022-08-28,LT001,1.0
E00558,2022-08-28,LT001,1.0
E00852,2022-08-28,LT004,1.0
E00842,2022-08-28,LT001,1.0
E00704,2022-08-28,LT001,1.0
E00952,2022-08-29,LT001,1.0
E00860,2022-08-29,LT001,0.5
E00554,2022-08-29,LT001,1.0
E00246,2022-08-29,LT001,0.5
E00935,2022-08-29,LT001,1.0
E00175,2022-08-29,LT001,1.0
E00832,2022-08-29,LT001,0.5
E00997,2022-08-29,LT001,1.0
E00937,2022-08-29,LT001,1.0
E00732,2022-08-29,LT004,1.0
E00170,2022-08-29,LT003,1.0
E00558,2022-08-29,LT001,1.0
E00030,2022-08-29,LT001,1.0
E00391,2022-08-29,LT001,0.5
E00626,2022-08-29,LT001,1.0
E00193,2022-08-29,LT001,1.0
E00487,2022-08-29,LT001,1.0
E00167,2022-08-29,LT001,1.0
