EMP_ID,EVAL_TIME,EVAL_YEAR,MODIFIED_SCORE,YEAR_AVERAGE_SCORE
E00508,2023-하반기,2023년,55.82,59.94
E00508,2024-상반기,2024년,71.52,72.72
E00508,2024-하반기,2024년,73.92,72.72
E00508,2025-상반기,2025년,69.18,69.18
E00509,2021-상반기,2021년,52.12,53.56
E00509,2021-하반기,2021년,55.0,53.56
E00509,2022-상반기,2022년,81.78,83.39
E00509,2022-하반기,2022년,85.0,83.39
E00509,2023-상반기,2023년,68.5,67.72
E00509,2023-하반기,2023년,66.94,67.72
E00509,2024-상반기,2024년,70.12,82.15
E00509,2024-하반기,2024년,94.18,82.15
E00509,2025-상반기,2025년,50.34,50.34
E00510,2025-상반기,2025년,62.26,62.26
E00511,2021-상반기,2021년,60.78,65.39
E00511,2021-하반기,2021년,70.0,65.39
E00511,2022-상반기,2022년,56.05,55.52
E00511,2022-하반기,2022년,55.0,55.52
E00511,2023-상반기,2023년,62.2,54.0
E00511,2023-하반기,2023년,45.8,54.0
E00511,2024-상반기,2024년,34.4,35.95
E00511,2024-하반기,2024년,37.5,35.95
E00511,2025-상반기,2025년,91.04,91.04
E00512,2021-상반기,2021년,90.66,87.83
E00512,2021-하반기,2021년,85.0,87.83
E00512,2022-상반기,2022년,64.0,59.5
E00512,2022-하반기,2022년,55.0,59.5
E00512,2023-상반기,2023년,57.3,45.27
E00512,2023-하반기,2023년,33.24,45.27
E00512,2024-상반기,2024년,56.7,54.05
E00512,2024-하반기,2024년,51.4,54.05
E00512,2025-상반기,2025년,68.78,68.78
E00513,2024-상반기,2024년,17.9,16.73
E00513,2024-하반기,2024년,15.55,16.73
E00513,2025-상반기,2025년,13.6,13.6
E00514,2025-상반기,2025년,42.8,42.8
E00515,2021-상반기,2021년,45.72,45.86
E00515,2021-하반기,2021년,46.0,45.86
E00516,2024-하반기,2024년,44.42,44.42
E00516,2025-상반기,2025년,55.04,55.04
E00518,2021-상반기,2021년,91.1,91.8
E00518,2021-하반기,2021년,92.5,91.8
E00518,2022-상반기,2022년,73.51,71.76
E00518,2022-하반기,2022년,70.0,71.76
E00518,2023-상반기,2023년,96.82,91.61
E00518,2023-하반기,2023년,86.4,91.61
E00518,2024-상반기,2024년,89.56,82.17
E00518,2024-하반기,2024년,74.78,82.17
E00518,2025-상반기,2025년,82.9,82.9
E00519,2021-상반기,2021년,70.48,66.49
E00519,2021-하반기,2021년,62.5,66.49
E00519,2022-상반기,2022년,66.62,72.06
E00519,2022-하반기,2022년,77.5,72.06
E00519,2023-상반기,2023년,74.9,72.64
E00519,2023-하반기,2023년,70.38,72.64
E00519,2024-상반기,2024년,69.6,82.6
E00519,2024-하반기,2024년,95.6,82.6
E00519,2025-상반기,2025년,71.36,71.36
E00521,2021-상반기,2021년,63.48,66.74
E00521,2021-하반기,2021년,70.0,66.74
E00521,2022-상반기,2022년,72.79,60.14
E00521,2022-하반기,2022년,47.5,60.14
E00521,2023-상반기,2023년,51.96,50.06
E00521,2023-하반기,2023년,48.15,50.06
E00521,2024-상반기,2024년,46.3,45.92
E00521,2024-하반기,2024년,45.54,45.92
E00522,2021-상반기,2021년,56.96,75.48
E00522,2021-하반기,2021년,94.0,75.48
E00522,2022-상반기,2022년,58.27,52.89
E00522,2022-하반기,2022년,47.5,52.89
E00522,2023-상반기,2023년,54.15,58.8
E00522,2023-하반기,2023년,63.45,58.8
E00522,2024-상반기,2024년,54.22,49.04
E00522,2024-하반기,2024년,43.85,49.04
E00522,2025-상반기,2025년,55.81,55.81
E00523,2021-상반기,2021년,62.25,63.12
E00523,2021-하반기,2021년,64.0,63.12
E00523,2022-상반기,2022년,75.38,65.19
E00523,2022-하반기,2022년,55.0,65.19
E00523,2023-상반기,2023년,92.48,83.83
E00523,2023-하반기,2023년,75.18,83.83
E00523,2024-상반기,2024년,40.8,43.31
E00523,2024-하반기,2024년,45.82,43.31
E00523,2025-상반기,2025년,34.75,34.75
E00524,2021-하반기,2021년,55.0,55.0
E00524,2022-상반기,2022년,77.98,73.99
E00524,2022-하반기,2022년,70.0,73.99
E00524,2023-상반기,2023년,93.52,94.08
E00524,2023-하반기,2023년,94.64,94.08
E00524,2024-상반기,2024년,66.17,73.93
E00524,2024-하반기,2024년,81.68,73.93
E00524,2025-상반기,2025년,80.39,80.39
E00525,2021-상반기,2021년,91.12,85.06
E00525,2021-하반기,2021년,79.0,85.06
E00525,2022-상반기,2022년,79.24,74.62
E00525,2022-하반기,2022년,70.0,74.62
E00525,2023-상반기,2023년,94.35,92.78
E00525,2023-하반기,2023년,91.2,92.78
E00525,2024-상반기,2024년,65.03,60.09
E00525,2024-하반기,2024년,55.15,60.09
E00525,2025-상반기,2025년,65.26,65.26
E00526,2021-상반기,2021년,93.14,89.07
E00526,2021-하반기,2021년,85.0,89.07
E00526,2022-상반기,2022년,98.59,99.3
E00526,2022-하반기,2022년,100.0,99.3
E00526,2023-상반기,2023년,53.7,47.26
E00526,2023-하반기,2023년,40.82,47.26
E00526,2024-상반기,2024년,46.82,46.82
E00529,2021-상반기,2021년,72.2,56.1
E00529,2021-하반기,2021년,40.0,56.1
E00530,2021-상반기,2021년,79.35,74.68
E00530,2021-하반기,2021년,70.0,74.68
E00530,2022-상반기,2022년,70.69,62.84
E00530,2022-하반기,2022년,55.0,62.84
E00530,2023-상반기,2023년,66.3,64.34
E00530,2023-하반기,2023년,62.38,64.34
E00530,2024-상반기,2024년,97.4,89.22
E00530,2024-하반기,2024년,81.04,89.22
E00530,2025-상반기,2025년,59.34,59.34
E00531,2021-상반기,2021년,80.8,78.4
E00531,2021-하반기,2021년,76.0,78.4
E00531,2022-상반기,2022년,87.76,78.88
E00531,2022-하반기,2022년,70.0,78.88
E00531,2023-상반기,2023년,81.15,78.14
E00531,2023-하반기,2023년,75.12,78.14
E00531,2024-상반기,2024년,86.65,92.16
E00531,2024-하반기,2024년,97.68,92.16
E00531,2025-상반기,2025년,97.15,97.15
E00532,2021-상반기,2021년,87.28,78.64
E00532,2021-하반기,2021년,70.0,78.64
E00532,2022-상반기,2022년,73.36,82.18
E00532,2022-하반기,2022년,91.0,82.18
E00532,2023-상반기,2023년,45.66,50.8
E00532,2023-하반기,2023년,55.94,50.8
E00532,2024-상반기,2024년,42.9,42.78
E00532,2024-하반기,2024년,42.66,42.78
E00532,2025-상반기,2025년,88.25,88.25
E00533,2021-상반기,2021년,55.4,70.2
E00533,2021-하반기,2021년,85.0,70.2
E00533,2022-상반기,2022년,71.98,70.99
E00533,2022-하반기,2022년,70.0,70.99
E00533,2023-상반기,2023년,57.42,50.81
E00533,2023-하반기,2023년,44.2,50.81
E00533,2024-상반기,2024년,40.64,40.95
E00533,2024-하반기,2024년,41.26,40.95
E00533,2025-상반기,2025년,91.35,91.35
E00534,2021-상반기,2021년,28.32,49.16
E00534,2021-하반기,2021년,70.0,49.16
E00534,2022-상반기,2022년,52.45,76.22
E00534,2022-하반기,2022년,100.0,76.22
E00534,2023-상반기,2023년,32.16,37.56
E00534,2023-하반기,2023년,42.96,37.56
E00534,2024-상반기,2024년,46.75,46.05
E00534,2024-하반기,2024년,45.35,46.05
E00534,2025-상반기,2025년,40.52,40.52
E00535,2021-상반기,2021년,69.0,72.5
E00535,2021-하반기,2021년,76.0,72.5
E00535,2022-상반기,2022년,79.62,74.81
E00535,2022-하반기,2022년,70.0,74.81
E00535,2023-상반기,2023년,83.48,87.16
E00535,2023-하반기,2023년,90.85,87.16
E00535,2024-상반기,2024년,52.96,44.78
E00535,2024-하반기,2024년,36.6,44.78
E00536,2025-상반기,2025년,46.02,46.02
E00537,2021-상반기,2021년,42.9,66.95
E00537,2021-하반기,2021년,91.0,66.95
E00537,2022-상반기,2022년,66.04,75.52
E00537,2022-하반기,2022년,85.0,75.52
E00537,2023-상반기,2023년,40.84,35.07
E00537,2023-하반기,2023년,29.3,35.07
E00537,2024-상반기,2024년,62.94,64.19
E00537,2024-하반기,2024년,65.44,64.19
E00537,2025-상반기,2025년,56.3,56.3
E00538,2021-상반기,2021년,36.85,45.92
E00538,2021-하반기,2021년,55.0,45.92
E00538,2022-상반기,2022년,64.3,82.15
E00538,2022-하반기,2022년,100.0,82.15
E00538,2023-상반기,2023년,36.45,36.45
E00539,2021-상반기,2021년,49.02,48.26
E00539,2021-하반기,2021년,47.5,48.26
E00539,2022-상반기,2022년,65.56,67.78
E00539,2022-하반기,2022년,70.0,67.78
E00539,2023-상반기,2023년,61.88,63.24
E00539,2023-하반기,2023년,64.6,63.24
E00539,2024-상반기,2024년,57.44,49.87
E00539,2024-하반기,2024년,42.3,49.87
E00539,2025-상반기,2025년,42.66,42.66
E00540,2023-상반기,2023년,44.7,33.13
E00540,2023-하반기,2023년,21.56,33.13
E00541,2021-상반기,2021년,39.98,42.99
E00541,2021-하반기,2021년,46.0,42.99
E00541,2022-상반기,2022년,52.18,61.09
E00541,2022-하반기,2022년,70.0,61.09
E00541,2023-상반기,2023년,42.32,45.51
E00541,2023-하반기,2023년,48.7,45.51
E00541,2024-상반기,2024년,43.2,41.32
E00541,2024-하반기,2024년,39.44,41.32
E00541,2025-상반기,2025년,32.22,32.22
E00545,2023-상반기,2023년,58.9,53.63
E00545,2023-하반기,2023년,48.36,53.63
E00545,2024-상반기,2024년,63.75,65.96
E00545,2024-하반기,2024년,68.16,65.96
E00545,2025-상반기,2025년,66.9,66.9
E00546,2021-상반기,2021년,64.38,67.19
E00546,2021-하반기,2021년,70.0,67.19
E00546,2022-상반기,2022년,69.32,58.41
E00546,2022-하반기,2022년,47.5,58.41
E00546,2023-상반기,2023년,58.64,54.88
E00546,2023-하반기,2023년,51.12,54.88
E00546,2024-상반기,2024년,44.94,49.26
E00546,2024-하반기,2024년,53.58,49.26
E00547,2021-상반기,2021년,66.28,63.64
E00547,2021-하반기,2021년,61.0,63.64
E00547,2022-상반기,2022년,92.56,88.78
E00547,2022-하반기,2022년,85.0,88.78
E00547,2023-상반기,2023년,80.26,74.46
E00547,2023-하반기,2023년,68.65,74.46
E00547,2024-상반기,2024년,81.85,81.85
E00548,2021-상반기,2021년,39.75,62.38
E00548,2021-하반기,2021년,85.0,62.38
E00548,2022-상반기,2022년,50.23,52.61
E00548,2022-하반기,2022년,55.0,52.61
E00548,2023-상반기,2023년,53.26,57.33
E00548,2023-하반기,2023년,61.4,57.33
E00548,2024-상반기,2024년,43.82,43.82
E00550,2021-상반기,2021년,45.66,54.08
E00550,2021-하반기,2021년,62.5,54.08
E00550,2022-상반기,2022년,50.56,67.78
E00550,2022-하반기,2022년,85.0,67.78
E00550,2023-상반기,2023년,24.76,33.03
E00550,2023-하반기,2023년,41.3,33.03
E00550,2024-상반기,2024년,51.78,47.3
E00550,2024-하반기,2024년,42.82,47.3
E00550,2025-상반기,2025년,95.16,95.16
E00551,2021-상반기,2021년,81.52,75.76
E00551,2021-하반기,2021년,70.0,75.76
E00551,2022-상반기,2022년,77.72,73.86
E00551,2022-하반기,2022년,70.0,73.86
E00551,2023-상반기,2023년,77.2,69.3
E00551,2023-하반기,2023년,61.4,69.3
E00551,2024-상반기,2024년,53.6,55.35
E00551,2024-하반기,2024년,57.1,55.35
E00551,2025-상반기,2025년,93.7,93.7
E00552,2021-상반기,2021년,36.28,56.89
E00552,2021-하반기,2021년,77.5,56.89
E00552,2022-상반기,2022년,97.52,91.26
E00552,2022-하반기,2022년,85.0,91.26
E00552,2023-상반기,2023년,62.42,67.25
E00552,2023-하반기,2023년,72.08,67.25
E00552,2024-상반기,2024년,37.22,37.64
E00552,2024-하반기,2024년,38.06,37.64
E00552,2025-상반기,2025년,31.74,31.74
E00553,2023-상반기,2023년,85.35,91.74
E00553,2023-하반기,2023년,98.12,91.74
E00553,2024-상반기,2024년,58.05,60.18
E00553,2024-하반기,2024년,62.3,60.18
E00553,2025-상반기,2025년,66.5,66.5
E00554,2021-상반기,2021년,67.35,76.18
E00554,2021-하반기,2021년,85.0,76.18
E00554,2022-상반기,2022년,79.51,71.76
E00554,2022-하반기,2022년,64.0,71.76
E00554,2023-상반기,2023년,87.1,86.5
E00554,2023-하반기,2023년,85.9,86.5
E00554,2024-상반기,2024년,53.9,48.61
E00554,2024-하반기,2024년,43.32,48.61
E00554,2025-상반기,2025년,53.36,53.36
E00555,2021-상반기,2021년,53.04,65.27
E00555,2021-하반기,2021년,77.5,65.27
E00555,2022-상반기,2022년,95.65,86.58
E00555,2022-하반기,2022년,77.5,86.58
E00555,2023-상반기,2023년,94.95,96.52
E00555,2023-하반기,2023년,98.08,96.52
E00555,2024-상반기,2024년,78.58,84.52
E00555,2024-하반기,2024년,90.45,84.52
E00555,2025-상반기,2025년,90.5,90.5
E00556,2021-상반기,2021년,76.12,62.56
E00556,2021-하반기,2021년,49.0,62.56
E00556,2022-상반기,2022년,47.64,46.82
E00556,2022-하반기,2022년,46.0,46.82
E00556,2023-상반기,2023년,56.0,55.35
E00556,2023-하반기,2023년,54.7,55.35
E00558,2021-상반기,2021년,59.15,49.58
E00558,2021-하반기,2021년,40.0,49.58
E00558,2022-상반기,2022년,46.06,50.53
E00558,2022-하반기,2022년,55.0,50.53
E00558,2023-상반기,2023년,46.05,44.5
E00558,2023-하반기,2023년,42.96,44.5
E00561,2021-상반기,2021년,65.26,67.63
E00561,2021-하반기,2021년,70.0,67.63
E00561,2022-상반기,2022년,63.01,63.01
E00562,2021-상반기,2021년,49.76,52.38
E00562,2021-하반기,2021년,55.0,52.38
E00562,2022-상반기,2022년,53.92,50.71
E00562,2022-하반기,2022년,47.5,50.71
E00562,2023-상반기,2023년,51.24,51.24
E00564,2021-상반기,2021년,53.92,46.96
E00564,2021-하반기,2021년,40.0,46.96
E00566,2021-상반기,2021년,43.2,56.6
E00566,2021-하반기,2021년,70.0,56.6
E00566,2022-상반기,2022년,65.22,63.86
E00566,2022-하반기,2022년,62.5,63.86
E00566,2023-상반기,2023년,58.72,55.42
E00566,2023-하반기,2023년,52.12,55.42
E00566,2024-상반기,2024년,61.68,76.75
E00566,2024-하반기,2024년,91.82,76.75
E00566,2025-상반기,2025년,87.06,87.06
E00568,2021-상반기,2021년,46.5,68.75
E00568,2021-하반기,2021년,91.0,68.75
E00568,2022-상반기,2022년,68.8,69.4
E00568,2022-하반기,2022년,70.0,69.4
E00568,2023-상반기,2023년,60.7,54.57
E00568,2023-하반기,2023년,48.44,54.57
E00568,2024-상반기,2024년,50.56,49.21
E00568,2024-하반기,2024년,47.86,49.21
E00568,2025-상반기,2025년,43.26,43.26
E00569,2021-상반기,2021년,33.86,55.68
E00569,2021-하반기,2021년,77.5,55.68
E00569,2022-상반기,2022년,58.81,56.9
E00569,2022-하반기,2022년,55.0,56.9
E00569,2023-상반기,2023년,53.8,53.48
E00569,2023-하반기,2023년,53.16,53.48
E00569,2024-상반기,2024년,50.66,46.63
E00569,2024-하반기,2024년,42.6,46.63
E00569,2025-상반기,2025년,34.72,34.72
E00570,2021-하반기,2021년,40.0,40.0
E00570,2022-상반기,2022년,49.51,44.76
E00570,2022-하반기,2022년,40.0,44.76
E00570,2023-상반기,2023년,52.9,52.9
E00572,2021-상반기,2021년,38.7,61.85
E00572,2021-하반기,2021년,85.0,61.85
E00572,2022-상반기,2022년,49.6,52.3
E00572,2022-하반기,2022년,55.0,52.3
E00572,2023-상반기,2023년,16.1,51.68
E00572,2023-하반기,2023년,87.25,51.68
E00572,2024-상반기,2024년,99.6,99.17
E00572,2024-하반기,2024년,98.74,99.17
E00572,2025-상반기,2025년,85.6,85.6
E00574,2021-상반기,2021년,79.88,77.94
E00574,2021-하반기,2021년,76.0,77.94
E00574,2022-상반기,2022년,82.58,76.29
E00574,2022-하반기,2022년,70.0,76.29
E00574,2023-상반기,2023년,48.78,45.7
E00574,2023-하반기,2023년,42.62,45.7
E00574,2024-상반기,2024년,34.72,64.43
E00574,2024-하반기,2024년,94.14,64.43
E00574,2025-상반기,2025년,90.04,90.04
E00575,2025-상반기,2025년,36.84,36.84
E00576,2021-상반기,2021년,55.52,70.26
E00576,2021-하반기,2021년,85.0,70.26
E00576,2022-상반기,2022년,63.79,51.9
E00576,2022-하반기,2022년,40.0,51.9
E00576,2023-상반기,2023년,68.03,81.19
E00576,2023-하반기,2023년,94.35,81.19
E00576,2024-상반기,2024년,87.58,83.27
E00576,2024-하반기,2024년,78.96,83.27
E00576,2025-상반기,2025년,62.84,62.84
E00578,2021-상반기,2021년,72.0,71.0
E00578,2021-하반기,2021년,70.0,71.0
E00578,2022-상반기,2022년,72.78,68.39
E00578,2022-하반기,2022년,64.0,68.39
E00578,2023-상반기,2023년,83.6,71.95
E00578,2023-하반기,2023년,60.3,71.95
E00578,2024-상반기,2024년,91.8,90.7
E00578,2024-하반기,2024년,89.6,90.7
E00578,2025-상반기,2025년,50.02,50.02
E00579,2021-상반기,2021년,90.96,91.73
E00579,2021-하반기,2021년,92.5,91.73
E00579,2022-상반기,2022년,81.16,83.08
E00579,2022-하반기,2022년,85.0,83.08
E00579,2023-상반기,2023년,100.0,78.62
E00579,2023-하반기,2023년,57.25,78.62
E00579,2024-상반기,2024년,72.42,48.96
E00579,2024-하반기,2024년,25.5,48.96
E00579,2025-상반기,2025년,33.3,33.3
E00581,2025-상반기,2025년,72.38,72.38
E00582,2021-상반기,2021년,70.46,66.48
E00582,2021-하반기,2021년,62.5,66.48
E00582,2022-상반기,2022년,57.46,67.48
E00582,2022-하반기,2022년,77.5,67.48
E00582,2023-상반기,2023년,52.5,61.14
E00582,2023-하반기,2023년,69.78,61.14
E00582,2024-상반기,2024년,60.74,73.94
E00582,2024-하반기,2024년,87.14,73.94
E00582,2025-상반기,2025년,49.4,49.4
E00583,2021-상반기,2021년,63.5,59.25
E00583,2021-하반기,2021년,55.0,59.25
E00583,2022-상반기,2022년,62.4,66.2
E00583,2022-하반기,2022년,70.0,66.2
E00583,2023-상반기,2023년,60.56,68.32
E00583,2023-하반기,2023년,76.07,68.32
E00583,2024-상반기,2024년,39.43,45.13
E00583,2024-하반기,2024년,50.83,45.13
E00583,2025-상반기,2025년,74.52,74.52
E00585,2021-상반기,2021년,36.42,56.96
E00585,2021-하반기,2021년,77.5,56.96
E00585,2022-상반기,2022년,60.01,65.0
E00585,2022-하반기,2022년,70.0,65.0
E00585,2023-상반기,2023년,29.4,32.65
E00585,2023-하반기,2023년,35.9,32.65
E00585,2024-상반기,2024년,40.68,67.62
E00585,2024-하반기,2024년,94.57,67.62
E00585,2025-상반기,2025년,82.02,82.02
E00587,2021-상반기,2021년,41.5,40.75
E00587,2021-하반기,2021년,40.0,40.75
E00588,2021-상반기,2021년,73.4,71.7
E00588,2021-하반기,2021년,70.0,71.7
E00588,2022-상반기,2022년,48.7,54.85
E00588,2022-하반기,2022년,61.0,54.85
E00588,2023-상반기,2023년,62.21,60.14
E00588,2023-하반기,2023년,58.06,60.14
E00588,2024-상반기,2024년,62.02,44.3
E00588,2024-하반기,2024년,26.59,44.3
E00589,2023-상반기,2023년,52.54,49.75
E00589,2023-하반기,2023년,46.96,49.75
E00591,2023-하반기,2023년,50.74,50.74
E00591,2024-상반기,2024년,46.62,46.62
E00592,2024-하반기,2024년,59.9,59.9
E00592,2025-상반기,2025년,53.38,53.38
E00593,2022-상반기,2022년,51.22,53.11
E00593,2022-하반기,2022년,55.0,53.11
E00593,2023-상반기,2023년,57.9,57.72
E00593,2023-하반기,2023년,57.54,57.72
E00594,2021-상반기,2021년,72.4,68.2
E00594,2021-하반기,2021년,64.0,68.2
E00594,2022-상반기,2022년,92.74,88.87
E00594,2022-하반기,2022년,85.0,88.87
E00594,2023-상반기,2023년,88.54,69.37
E00594,2023-하반기,2023년,50.2,69.37
E00594,2024-상반기,2024년,50.64,46.73
E00594,2024-하반기,2024년,42.82,46.73
E00594,2025-상반기,2025년,51.78,51.78
E00595,2024-하반기,2024년,30.75,30.75
E00595,2025-상반기,2025년,37.34,37.34
E00596,2021-상반기,2021년,92.8,81.4
E00596,2021-하반기,2021년,70.0,81.4
E00596,2022-상반기,2022년,79.0,59.5
E00596,2022-하반기,2022년,40.0,59.5
E00596,2023-상반기,2023년,58.68,60.88
E00596,2023-하반기,2023년,63.08,60.88
E00596,2024-상반기,2024년,57.3,59.59
E00596,2024-하반기,2024년,61.88,59.59
E00597,2021-상반기,2021년,33.6,48.8
E00597,2021-하반기,2021년,64.0,48.8
E00597,2022-상반기,2022년,58.9,68.95
E00597,2022-하반기,2022년,79.0,68.95
E00597,2023-상반기,2023년,31.06,29.88
E00597,2023-하반기,2023년,28.7,29.88
E00597,2024-상반기,2024년,92.05,88.86
E00597,2024-하반기,2024년,85.68,88.86
E00597,2025-상반기,2025년,72.42,72.42
E00598,2024-하반기,2024년,49.4,49.4
E00598,2025-상반기,2025년,46.18,46.18
E00600,2021-상반기,2021년,49.46,44.73
E00600,2021-하반기,2021년,40.0,44.73
E00600,2022-상반기,2022년,54.13,54.56
E00600,2022-하반기,2022년,55.0,54.56
E00602,2022-하반기,2022년,49.0,49.0
E00602,2023-상반기,2023년,45.06,46.33
E00602,2023-하반기,2023년,47.6,46.33
E00602,2024-상반기,2024년,49.7,49.7
E00603,2023-하반기,2023년,59.32,59.32
E00604,2022-상반기,2022년,56.0,51.75
E00604,2022-하반기,2022년,47.5,51.75
E00604,2023-상반기,2023년,41.76,44.1
E00604,2023-하반기,2023년,46.44,44.1
E00604,2024-상반기,2024년,56.38,56.38
E00605,2021-상반기,2021년,41.74,48.37
E00605,2021-하반기,2021년,55.0,48.37
E00605,2022-상반기,2022년,46.06,50.53
E00605,2022-하반기,2022년,55.0,50.53
E00605,2023-상반기,2023년,58.96,57.03
E00605,2023-하반기,2023년,55.1,57.03
E00605,2024-상반기,2024년,53.72,53.72
E00608,2021-상반기,2021년,74.3,64.65
E00608,2021-하반기,2021년,55.0,64.65
E00608,2022-상반기,2022년,98.08,95.29
E00608,2022-하반기,2022년,92.5,95.29
E00608,2023-상반기,2023년,89.86,89.86
E00609,2021-상반기,2021년,48.78,48.89
E00609,2021-하반기,2021년,49.0,48.89
E00609,2022-상반기,2022년,48.98,48.98
E00610,2021-상반기,2021년,59.02,75.76
E00610,2021-하반기,2021년,92.5,75.76
E00610,2022-상반기,2022년,73.33,79.16
E00610,2022-하반기,2022년,85.0,79.16
E00610,2023-상반기,2023년,70.0,70.04
E00610,2023-하반기,2023년,70.08,70.04
E00610,2024-상반기,2024년,66.55,68.28
E00610,2024-하반기,2024년,70.0,68.28
E00610,2025-상반기,2025년,88.44,88.44
E00612,2021-상반기,2021년,46.8,46.8
E00613,2021-상반기,2021년,31.3,50.65
E00613,2021-하반기,2021년,70.0,50.65
E00613,2022-상반기,2022년,47.26,51.13
E00613,2022-하반기,2022년,55.0,51.13
E00613,2023-상반기,2023년,37.1,44.27
E00613,2023-하반기,2023년,51.44,44.27
E00613,2024-상반기,2024년,49.55,50.94
E00613,2024-하반기,2024년,52.32,50.94
E00613,2025-상반기,2025년,94.06,94.06
E00614,2021-상반기,2021년,40.25,58.88
E00614,2021-하반기,2021년,77.5,58.88
E00614,2022-상반기,2022년,72.28,81.64
E00614,2022-하반기,2022년,91.0,81.64
E00614,2023-상반기,2023년,65.32,71.82
E00614,2023-하반기,2023년,78.32,71.82
E00614,2024-상반기,2024년,71.64,72.05
E00614,2024-하반기,2024년,72.46,72.05
E00614,2025-상반기,2025년,69.15,69.15
E00615,2024-하반기,2024년,55.8,55.8
E00615,2025-상반기,2025년,75.46,75.46
E00616,2021-상반기,2021년,24.06,47.03
E00616,2021-하반기,2021년,70.0,47.03
E00616,2022-상반기,2022년,66.58,75.79
E00616,2022-하반기,2022년,85.0,75.79
E00616,2023-상반기,2023년,42.6,69.52
E00616,2023-하반기,2023년,96.44,69.52
E00616,2024-상반기,2024년,64.75,66.32
E00616,2024-하반기,2024년,67.9,66.32
E00616,2025-상반기,2025년,65.42,65.42
E00617,2021-상반기,2021년,76.44,76.22
E00617,2021-하반기,2021년,76.0,76.22
E00617,2022-상반기,2022년,81.04,80.02
E00617,2022-하반기,2022년,79.0,80.02
E00617,2023-상반기,2023년,91.8,87.65
E00617,2023-하반기,2023년,83.5,87.65
E00617,2024-상반기,2024년,69.95,59.75
E00617,2024-하반기,2024년,49.55,59.75
E00621,2021-상반기,2021년,32.85,51.42
E00621,2021-하반기,2021년,70.0,51.42
E00621,2022-상반기,2022년,51.04,50.02
E00621,2022-하반기,2022년,49.0,50.02
E00621,2023-상반기,2023년,49.52,51.37
E00621,2023-하반기,2023년,53.22,51.37
E00621,2024-상반기,2024년,48.33,48.33
E00622,2021-상반기,2021년,38.18,69.09
E00622,2021-하반기,2021년,100.0,69.09
E00622,2022-상반기,2022년,53.62,54.31
E00622,2022-하반기,2022년,55.0,54.31
E00622,2023-상반기,2023년,52.44,53.0
E00622,2023-하반기,2023년,53.55,53.0
E00622,2024-상반기,2024년,54.3,54.3
E00623,2021-상반기,2021년,55.96,47.98
E00623,2021-하반기,2021년,40.0,47.98
E00623,2022-상반기,2022년,45.25,47.12
E00623,2022-하반기,2022년,49.0,47.12
E00624,2021-상반기,2021년,56.9,63.45
E00624,2021-하반기,2021년,70.0,63.45
E00624,2022-상반기,2022년,97.21,94.1
E00624,2022-하반기,2022년,91.0,94.1
E00624,2023-상반기,2023년,91.92,80.06
E00624,2023-하반기,2023년,68.2,80.06
E00624,2024-상반기,2024년,59.25,61.28
E00624,2024-하반기,2024년,63.3,61.28
E00624,2025-상반기,2025년,71.85,71.85
E00625,2021-상반기,2021년,77.82,69.41
E00625,2021-하반기,2021년,61.0,69.41
E00625,2022-상반기,2022년,93.91,85.7
E00625,2022-하반기,2022년,77.5,85.7
E00625,2023-상반기,2023년,98.32,88.41
E00625,2023-하반기,2023년,78.5,88.41
E00625,2024-상반기,2024년,55.52,60.46
E00625,2024-하반기,2024년,65.4,60.46
E00625,2025-상반기,2025년,71.8,71.8
E00626,2021-상반기,2021년,90.9,80.45
E00626,2021-하반기,2021년,70.0,80.45
E00626,2022-상반기,2022년,79.0,74.5
E00626,2022-하반기,2022년,70.0,74.5
E00626,2023-상반기,2023년,78.46,69.6
E00626,2023-하반기,2023년,60.74,69.6
E00626,2024-상반기,2024년,49.74,36.26
E00626,2024-하반기,2024년,22.78,36.26
E00626,2025-상반기,2025년,19.7,19.7
E00627,2021-상반기,2021년,44.62,57.31
E00627,2021-하반기,2021년,70.0,57.31
E00627,2022-상반기,2022년,59.35,64.68
E00627,2022-하반기,2022년,70.0,64.68
E00627,2023-상반기,2023년,62.76,63.4
E00627,2023-하반기,2023년,64.04,63.4
E00627,2024-상반기,2024년,58.24,62.14
E00627,2024-하반기,2024년,66.04,62.14
E00627,2025-상반기,2025년,91.26,91.26
E00628,2021-하반기,2021년,46.0,46.0
E00628,2022-상반기,2022년,37.72,42.61
E00628,2022-하반기,2022년,47.5,42.61
E00628,2023-상반기,2023년,63.68,62.33
E00628,2023-하반기,2023년,60.98,62.33
E00628,2024-상반기,2024년,67.0,81.44
E00628,2024-하반기,2024년,95.88,81.44
E00628,2025-상반기,2025년,95.82,95.82
E00630,2022-상반기,2022년,58.22,52.86
E00630,2022-하반기,2022년,47.5,52.86
E00630,2023-상반기,2023년,48.48,51.89
E00630,2023-하반기,2023년,55.3,51.89
E00630,2024-상반기,2024년,59.64,59.0
E00630,2024-하반기,2024년,58.35,59.0
E00631,2022-하반기,2022년,55.0,55.0
E00631,2023-상반기,2023년,85.4,80.14
E00631,2023-하반기,2023년,74.88,80.14
E00631,2024-상반기,2024년,56.7,50.13
E00631,2024-하반기,2024년,43.56,50.13
E00631,2025-상반기,2025년,37.65,37.65
E00632,2021-상반기,2021년,58.26,67.13
E00632,2021-하반기,2021년,76.0,67.13
E00632,2022-상반기,2022년,68.5,69.25
E00632,2022-하반기,2022년,70.0,69.25
